"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-6.70297902402543,-20.204853638692,-20.9303303769876
"2",2,-5.53036192818254,-19.0132042541386,-20.0113790351849
"3",3,-3.65761230507903,-17.4758075932208,-18.5913859515842
"4",4,-3.19600246914196,-15.5725764785451,-16.4680339576177
"5",5,-2.63224514382115,-13.1466375122215,-13.7335388797225
"6",6,-1.93790548493697,-10.5570966197842,-10.8345634382832
"7",7,-1.4444000772866,-8.31305422029161,-8.42334547139177
"8",8,-0.783610696334977,-6.64845784926564,-6.6393669516313
"9",9,-0.442953163389507,-5.4516655349022,-5.29512295423824
"10",10,-0.253549533273838,-4.44848416035815,-4.33837222232775
"11",11,-0.180939426690845,-3.75182838116329,-3.63612518679647
"12",12,-0.0801098448475827,-3.19218177840576,-3.14511917320425
"13",13,-0.0741874302724252,-2.77040973638741,-2.79278741083208
"14",14,-0.0480394879595828,-2.19382714261074,-2.14106728867449
"15",15,-0.0474195785015826,-1.70831235350582,-1.4854971147295
"16",16,-0.0438327829847442,-1.3019025558037,-0.992289479758001
"17",17,-0.0356153355137728,-0.960097550684104,-0.629509666007089
"18",18,-0.0227196076965949,-0.613575160095649,-0.405509680297896
"19",19,-0.0129714542132628,-0.551137488760475,-0.263972951533886
"20",20,-0.00996794189443406,-0.415965496216816,-0.172138601025706
"21",21,-0.00699435859978159,-0.309344718267818,-0.118772919305908
"22",22,-0.00372619865063157,-0.336594378219552,-0.0799542088718992
"23",23,-0.00351482728075112,-0.362055056296527,-0.055273983609815
"24",24,-0.0027549454870563,-0.262183442680082,-0.0392297278072796
"25",25,-0.001775722921548,-0.174338826183631,-0.0279381293971316
"26",26,-0.00114266597274266,-0.20405200130638,-0.0206473209370408
"27",27,-0.000967326044521499,-0.218700929027771,-0.0152063376597988
"28",28,-0.000893645886440453,-0.338376177128343,-0.0108691788283469
"29",29,-0.000556342437041124,-0.207136720717889,-0.00773050414716394
"30",30,-0.000374492664795412,-0.27303520455488,-0.00564175633476349
"31",31,-0.000256444994542804,-0.25633238264966,-0.00409265046436769
"32",32,-0.00021358837945975,-0.227062128189425,-0.00295919003091729
"33",33,-0.00014595515416822,-0.265838864026498,-0.00220215731487983
"34",34,-0.000126226768179905,-0.19792623643351,-0.00160625667808887
"35",35,-8.2708386419128e-05,-0.160311693170122,-0.00115703195607004
"36",36,-6.6642604222622e-05,-0.208448574747957,-0.000861365529660141
"37",37,-5.31825424332055e-05,-0.158043104020565,-0.00061642753540454
"38",38,-4.06240167158956e-05,-0.206404685151439,-0.000451049935687209
"39",39,-3.13859903197766e-05,-0.227126479566049,-0.000338743375719019
"40",40,-2.45691333326192e-05,-0.207016047563833,-0.000248366260072963
"41",41,-1.36913129942684e-05,-0.235241009056071,-0.000179933636609775
"42",42,-1.13424076246815e-05,-0.163728306441936,-0.0001329899744551
"43",43,-9.12986089005585e-06,-0.151913241721426,-9.75509436173638e-05
"44",44,-7.07621241993195e-06,-0.233241953675649,-7.16245716434472e-05
"45",45,-4.03928336538684e-06,-0.234195114977311,-5.26022667516557e-05
"46",46,-3.72541937458948e-06,-0.203173652830306,-3.83129588493958e-05
"47",47,-2.80037341369166e-06,-0.177292004251834,-2.84183515031344e-05
"48",48,-1.72407393250751e-06,-0.151238208784429,-2.0190432394962e-05
"49",49,-1.34192963834323e-06,-0.229487739750056,-1.51103079367942e-05
"50",50,-9.0860712376184e-07,-0.163769312276334,-1.13459793130488e-05
"51",51,-8.82422961012708e-07,-0.234825951144621,-8.53475343838284e-06
"52",52,-7.04075340252075e-07,-0.146185770065364,-6.36476575195388e-06
"53",53,-4.5755808883996e-07,-0.272796010197759,-4.71464297433499e-06
"54",54,-3.70910719382778e-07,-0.347828845716809,-3.50231425176872e-06
"55",55,-2.26655733470693e-07,-0.160073069160291,-2.57374408771938e-06
"56",56,-1.27772273117444e-07,-0.160324921683912,-1.87062911489733e-06
"57",57,-8.23427466656312e-08,-0.192526614903896,-1.41397197239712e-06
"58",58,-6.53408335438144e-08,-0.215542262678648,-1.03233424528781e-06
"59",59,-5.33284527648448e-08,-0.181487955328276,-7.54442705641623e-07
"60",60,-4.32581938270005e-08,-0.16805777914009,-5.52044846102717e-07
"61",61,-3.22581467315786e-08,-0.197686657023026,-4.10823531993287e-07
"62",62,-3.00869000824378e-08,-0.20299148431241,-3.01837830996021e-07
"63",63,-1.91823247064349e-08,-0.206584378314419,-2.18097793514005e-07
"64",64,-9.56530818996271e-09,-0.214989693290001,-1.66123087730341e-07
"65",65,-8.36080822352869e-09,-0.169511382795438,-1.23675445706795e-07
"66",66,-5.52779297890993e-09,-0.247043694348175,-9.2384533978418e-08
"67",67,-5.03649637551007e-09,-0.211724920703691,-6.74357666596848e-08
"68",68,-4.1803382089256e-09,-0.187990116226284,-4.86941978294908e-08
"69",69,-2.82009757768265e-09,-0.176167881835281,-3.65965616921926e-08
"70",70,-2.11624247015152e-09,-0.276963790223935,-2.6600908675789e-08
"71",71,-1.58726223276062e-09,-0.151605327329945,-1.96140033992265e-08
