"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-6.60085714411506,-20.1698845755454,-20.8977172124594
"2",2,-4.50294420550674,-18.971024723382,-19.9281091036253
"3",3,-3.4726153852875,-17.4191195478485,-18.4719759016186
"4",4,-3.2304322545658,-15.3588392285247,-16.1830541576567
"5",5,-2.02635623065677,-12.9370826707741,-13.6092834846397
"6",6,-1.93217470766226,-10.5092617825373,-10.839979450572
"7",7,-1.47719672667869,-8.36749837661213,-8.59156104991603
"8",8,-0.784624521240325,-6.58330089215524,-6.64378450013924
"9",9,-0.701761763323876,-5.28854029179108,-5.23876736283034
"10",10,-0.528887128862046,-4.36581517481494,-4.18485642229831
"11",11,-0.287865089529592,-3.68298797689699,-3.56159216047574
"12",12,-0.151375368747964,-3.12924959797019,-3.10210918523953
"13",13,-0.100461998554661,-2.60860184011177,-2.64883105094879
"14",14,-0.0769022555189444,-2.10501993949642,-2.07787425522297
"15",15,-0.0482254525483082,-1.63572711525664,-1.45563446988539
"16",16,-0.0412125178625136,-1.25452700457288,-0.970365958967684
"17",17,-0.0320158251623138,-0.888442366364001,-0.627977625865178
"18",18,-0.0195282102391936,-0.672727817753716,-0.40871565291578
"19",19,-0.0165492654760023,-0.531846863113473,-0.272089549073493
"20",20,-0.0126173630986287,-0.360244354797383,-0.17650000621179
"21",21,-0.00737361705761082,-0.38605396035698,-0.118790856113288
"22",22,-0.00562576734034508,-0.263625937610356,-0.0816539843261655
"23",23,-0.00389050703168188,-0.251507589786906,-0.0556844148999792
"24",24,-0.00276642400292992,-0.200175640277566,-0.0395275138510021
"25",25,-0.00165217913740747,-0.215142983563261,-0.0284038792141311
"26",26,-0.00121129079812299,-0.252946407630605,-0.0200046994666705
"27",27,-0.000961289146682631,-0.186518026336853,-0.0141339806939364
"28",28,-0.000670240460398475,-0.208164301787473,-0.0099791707226446
"29",29,-0.000553663199464438,-0.177699709362032,-0.00721218885686348
"30",30,-0.000408266371933763,-0.190593732794107,-0.00515257778849918
"31",31,-0.000353270297123487,-0.274153228701408,-0.00379042245955681
"32",32,-0.00026171458895341,-0.183576355007323,-0.00273479148632063
"33",33,-0.00016150566951012,-0.223391083153588,-0.00194135791756089
"34",34,-0.000141969820339938,-0.209940932510245,-0.00140356393827634
"35",35,-0.000118469916786879,-0.275168254636965,-0.00103767296474988
"36",36,-5.98003175412032e-05,-0.227648500960944,-0.000752695872586706
"37",37,-4.13421586273444e-05,-0.211326950188958,-0.000553609483828765
"38",38,-2.99747454075572e-05,-0.17437458897524,-0.000414771678725145
"39",39,-1.81829120666777e-05,-0.247881607684531,-0.000304066881569831
