"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-6.96902935929228,-20.1881210481619,-20.8926137979977
"2",2,-6.63084503601753,-19.9137127033988,-20.6927601955811
"3",3,-6.58622593402702,-19.619206969859,-20.4736158365886
"4",4,-5.9878496968874,-19.2825560613439,-20.2410861440359
"5",5,-5.74582354591844,-18.9770588648725,-20.0174058024939
"6",6,-5.62788699215377,-18.6704437721244,-19.7900248334536
"7",7,-5.28214938489682,-18.2740706593308,-19.4983759498647
"8",8,-4.74565596699106,-17.861962009042,-19.1197666066335
"9",9,-4.65164469264233,-17.4602300141907,-18.6972819179049
"10",10,-4.01238461629556,-16.9845148999825,-18.1837932658578
"11",11,-4.00497794480136,-16.4900714415383,-17.6299795576483
"12",12,-3.61136732663028,-15.9470695530397,-17.0229274158776
"13",13,-3.32866978596365,-15.3339907342103,-16.2805420173224
"14",14,-2.61998331455447,-14.7436275655259,-15.5944729409362
"15",15,-2.47272146084825,-14.0771647354221,-14.9138720415878
"16",16,-2.47272146084825,-13.443841722449,-14.1620726689819
"17",17,-2.42903658118141,-12.7953145544444,-13.4187853201129
"18",18,-2.38230866396474,-12.1206258714647,-12.7254584614797
"19",19,-2.38230866396474,-11.4788117748551,-12.0888499668747
"20",20,-2.36407941586246,-10.8466646765155,-11.3487919967028
"21",21,-2.28355211194542,-10.2213472494978,-10.6551514608942
"22",22,-2.0577305568292,-9.61828198480146,-10.0210780534885
"23",23,-2.0577305568292,-9.05845786924208,-9.37777519805722
"24",24,-1.929095541888,-8.49912809071001,-8.78022476321412
"25",25,-1.84622998493281,-7.96411946053163,-8.13926941099177
"26",26,-1.53154218200374,-7.47328094912666,-7.56918015359325
"27",27,-1.48898215848747,-7.02919959018095,-7.09379448140601
"28",28,-1.16243774363423,-6.58141094053495,-6.66938500170241
"29",29,-0.989864081256087,-6.17171110871143,-6.28766757098406
"30",30,-0.736847192167623,-5.77582520324674,-5.93423894487311
"31",31,-0.736847192167623,-5.45155110758627,-5.5714289367673
"32",32,-0.627020925011804,-5.1431513362279,-5.19957274809138
"33",33,-0.411219468009898,-4.84365169557361,-4.84457824956167
"34",34,-0.34002310489496,-4.57053485093056,-4.55660728811409
"35",35,-0.230179013933243,-4.31941903740504,-4.33768787886392
"36",36,-0.230179013933243,-4.09759219325436,-4.14603969862632
"37",37,-0.226753429822102,-3.85158035126362,-3.98483178968812
"38",38,-0.214262699323348,-3.66549527248071,-3.78608701528325
"39",39,-0.202498465078202,-3.48294861401787,-3.62797586541684
"40",40,-0.202498465078202,-3.33273843180353,-3.46131797886892
"41",41,-0.184885481033313,-3.17333357129767,-3.3235487104182
"42",42,-0.167476100907863,-3.02730206046302,-3.20373337674584
"43",43,-0.125165812470376,-2.8737221641482,-3.09596805836727
"44",44,-0.11842725969578,-2.73524882353227,-2.96141988813603
"45",45,-0.11842725969578,-2.61505102689866,-2.83378526870617
"46",46,-0.113593987916557,-2.44881500928343,-2.68071072279326
"47",47,-0.0976322311901093,-2.29493909678558,-2.52300956169914
"48",48,-0.0968154876857298,-2.14650249400177,-2.35833053282773
"49",49,-0.0635254779853206,-2.02210630827454,-2.16468376381924
"50",50,-0.05931322523505,-1.84974495015287,-1.9349887553057
"51",51,-0.0494565828732028,-1.66089581049686,-1.72403746015852
"52",52,-0.0373096970052586,-1.52297223127963,-1.53311165387959
"53",53,-0.0373096970052586,-1.3942723691975,-1.37078146174082
"54",54,-0.0356068579386026,-1.2155490431807,-1.20821348257199
"55",55,-0.0259825116123778,-1.10166626519619,-1.04672799267562
"56",56,-0.0242782908851208,-0.971722123981608,-0.897770379921354
"57",57,-0.0242782908851208,-0.836041630530524,-0.776507446375167
"58",58,-0.0231500054804865,-0.719237517725279,-0.664164113095313
"59",59,-0.0210429811091721,-0.660914957859907,-0.573095290677165
"60",60,-0.0203484443401557,-0.575970884077807,-0.506281749713021
"61",61,-0.0180049683858837,-0.565881647253987,-0.445593311792001
"62",62,-0.0165314083510097,-0.453177820089186,-0.394884844603953
"63",63,-0.0152272245155302,-0.371047158269384,-0.346215676569616
"64",64,-0.0142444842642149,-0.337088032569895,-0.301324891812197
"65",65,-0.0125806997655925,-0.343033457676991,-0.268659710582338
"66",66,-0.0121714035839069,-0.257172023456743,-0.237961702483109
"67",67,-0.0121163153541463,-0.276484576799362,-0.209842087532285
"68",68,-0.0116920446732383,-0.235499203416795,-0.185504954879326
"69",69,-0.00879383885552052,-0.224977475545133,-0.166175762007094
"70",70,-0.00781797245980051,-0.161272492843604,-0.149275124497563
"71",71,-0.00667759339289162,-0.170295382768765,-0.132841271237674
"72",72,-0.00667759339289162,-0.190799430541621,-0.119007331047191
"73",73,-0.00623031168504511,-0.160629198782602,-0.109957869498725
"74",74,-0.00614084643324055,-0.121808441937657,-0.0972459484375577
"75",75,-0.00523985806170515,-0.113128013970104,-0.0867533555384487
"76",76,-0.0045158598688829,-0.111168848586911,-0.0776256198004301
"77",77,-0.00418783843995385,-0.105801004368713,-0.0698386006558096
"78",78,-0.00376575559909007,-0.0961849623420831,-0.0624283290224985
"79",79,-0.00327362710995835,-0.107819613693145,-0.0564276472163847
"80",80,-0.00314502322672041,-0.0933835855475001,-0.0499318330138891
"81",81,-0.00308897911569765,-0.114754352447135,-0.0449071043815623
"82",82,-0.00299353402811633,-0.0919402570791003,-0.0406438980561587
"83",83,-0.00259528927319366,-0.0809680450162965,-0.0366634993577033
"84",84,-0.00236036180836159,-0.0711492747218432,-0.0332082377376111
"85",85,-0.00202697344117411,-0.0818885238146758,-0.0305234204007306
"86",86,-0.00168056337373734,-0.0685110898494441,-0.0277213421700038
"87",87,-0.00165808592412162,-0.0536280533067471,-0.0251998794796128
"88",88,-0.0013864632680054,-0.0792665457001537,-0.0228477078129407
"89",89,-0.00112457820192837,-0.0724313748308884,-0.0211229567694577
"90",90,-0.00112457820192837,-0.073895246990643,-0.0194018650352675
"91",91,-0.00085050280618475,-0.0656617934691429,-0.0176481912453129
"92",92,-0.000722880955353489,-0.0552480121945529,-0.0161358282456307
"93",93,-0.000722880955353489,-0.0600168170055936,-0.0147336974871047
"94",94,-0.000722880955353489,-0.0423666156172539,-0.0132710624198216
"95",95,-0.000722880955353489,-0.0256562658786331,-0.0120236527149713
"96",96,-0.00070250052948424,-0.0579749201767907,-0.0107780110334389
"97",97,-0.00070250052948424,-0.0614652720161707,-0.009875001268788
"98",98,-0.000644287339492422,-0.0432624920093976,-0.00899837334678217
"99",99,-0.000560277575027612,-0.0303154972626106,-0.00822233102267695
"100",100,-0.000425653110760749,-0.038065675395338,-0.00737319253747959
"101",101,-0.000425653110760749,-0.0453381243289616,-0.00670564829958256
"102",102,-0.000394979820104169,-0.0480608869713834,-0.00603838498303855
"103",103,-0.000372184010393184,-0.0749105956934204,-0.00542773560047394
"104",104,-0.000333231888091845,-0.0373622101743117,-0.00495563296058208
"105",105,-0.000328038721612245,-0.0637496987496102,-0.00449742787349656
"106",106,-0.000328038721612245,-0.0456587938962633,-0.00409922048636879
"107",107,-0.000312120886712108,-0.0198572214554017,-0.00376561750506408
"108",108,-0.00030390938290239,-0.0501151580535705,-0.00343278676539605
"109",109,-0.000273015288243172,-0.0619885776731766,-0.00314907030502472
"110",110,-0.000177117565685947,-0.0274816699669254,-0.00287046690287429
"111",111,-0.000115362764215021,-0.0451526150207145,-0.0026099907742676
"112",112,-0.000110042257405496,-0.054272272229953,-0.00240781573109494
"113",113,-0.000108619768348817,-0.0368159847772977,-0.00222038357894085
"114",114,-0.000108619768348817,-0.0580427562033925,-0.00201544774752787
"115",115,-0.000107565411974875,-0.0656958841175837,-0.00186933519748482
"116",116,-0.000106577469551894,-0.0306034885700539,-0.00170977578801352
"117",117,-0.000106537871575441,-0.0376645798070313,-0.00156526911336083
"118",118,-0.000105677817604644,-0.0867538225452831,-0.00145507270979586
"119",119,-0.000104230705802166,-0.0627925953082096,-0.00135073966941519
"120",120,-0.000102077636513087,-0.0407780817143272,-0.00125224868131752
