"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-5.14760341488417,-20.2303502147603,-20.9854979854648
"2",2,-4.58256836034898,-19.9364821808384,-20.7662794254664
"3",3,-4.47577334680101,-19.6472322823271,-20.5420141785852
"4",4,-4.07803949440008,-19.3595579062403,-20.3412420749804
"5",5,-3.86144873002509,-19.0283850855608,-20.1029598058214
"6",6,-3.81455675129153,-18.6690150308579,-19.8521278502941
"7",7,-3.75500985607295,-18.3251264154726,-19.5768701585731
"8",8,-3.43954648505308,-17.8791463835958,-19.1906375258
"9",9,-3.07103880282504,-17.4264886368754,-18.7334719332939
"10",10,-2.58266604237875,-16.9459524202182,-18.225488314866
"11",11,-2.58266604237875,-16.4742251558993,-17.7250428744884
"12",12,-2.2776153728651,-15.9157944893989,-17.1016785300652
"13",13,-2.2776153728651,-15.3531553116382,-16.5471317657548
"14",14,-2.22124018508746,-14.7750077460198,-15.8440361950978
"15",15,-2.19141986211258,-14.1744700368435,-15.1678449109868
"16",16,-2.02182995001615,-13.5513700557072,-14.4589538443004
"17",17,-1.89015402493957,-12.9185913256857,-13.719412006241
"18",18,-1.88452995919903,-12.1900521948844,-12.8671126114313
"19",19,-1.80708827483994,-11.5739181631536,-12.0369563014185
"20",20,-1.71906037879696,-10.9408549572432,-11.3736468937012
"21",21,-1.59497470270868,-10.2651514211193,-10.6809881604066
"22",22,-1.25855474226355,-9.63794131929605,-9.9389727441922
"23",23,-1.21061052727577,-9.04203133374347,-9.26721042094144
"24",24,-1.16801704586126,-8.45973488240222,-8.68436024831756
"25",25,-1.16801704586126,-7.96371226562223,-8.18011155121867
"26",26,-1.1571062772862,-7.4772203909414,-7.65725433848954
"27",27,-1.14140230073049,-7.02360033352417,-7.14823737410226
"28",28,-1.08166454460636,-6.5994191482982,-6.74838219995889
"29",29,-1.0032621033788,-6.22712831838939,-6.41796800979359
"30",30,-0.809561089369463,-5.83953524623469,-5.98198063827444
"31",31,-0.71589303365929,-5.47815401419139,-5.56448364382061
"32",32,-0.705186072885644,-5.19978177387233,-5.2234306212007
"33",33,-0.705186072885644,-4.86862202611724,-4.89835042272229
"34",34,-0.63799800835543,-4.58092287523638,-4.58637672606182
"35",35,-0.588837496269756,-4.31682370527697,-4.36725315881553
"36",36,-0.464125245125632,-4.08490233015495,-4.13436902128481
"37",37,-0.265347699185816,-3.86050228365687,-3.97988687100037
"38",38,-0.265347699185816,-3.6625571388722,-3.81226716032983
"39",39,-0.204696392450806,-3.51673317475973,-3.65849488517902
"40",40,-0.204696392450806,-3.33034260574023,-3.49624862411555
"41",41,-0.175402976378617,-3.20239797877309,-3.35975775603336
"42",42,-0.142761416675463,-3.04126660666572,-3.21522167285042
"43",43,-0.125920095764646,-2.88055426581602,-3.10110256504194
"44",44,-0.11110479968894,-2.71391172284953,-2.9814398697998
"45",45,-0.11110479968894,-2.5689047399226,-2.84005815075041
"46",46,-0.11110479968894,-2.43441112182056,-2.69004897530091
"47",47,-0.105010903504624,-2.30026683209926,-2.52205942962336
"48",48,-0.0927979825533679,-2.14660850909407,-2.33787785158419
"49",49,-0.0873828385327897,-2.01324988603109,-2.13238326882541
"50",50,-0.0521394297138571,-1.8820263185658,-1.96675285026313
"51",51,-0.0521394297138571,-1.70459128838311,-1.74465745276623
"52",52,-0.04034769441826,-1.55802280521881,-1.53702356708112
"53",53,-0.0389396247287927,-1.38274440627903,-1.37857151730321
"54",54,-0.0353935405089182,-1.24205982113298,-1.20514305095679
"55",55,-0.0337694348367975,-1.12903807540925,-1.06987965843814
"56",56,-0.0280259215253697,-0.994819965625217,-0.939018826837301
"57",57,-0.0274849363682986,-0.860299099835689,-0.797899542611117
"58",58,-0.0262747581000067,-0.749214387736414,-0.693047904474442
"59",59,-0.0197620492513344,-0.673865652977314,-0.600802379014823
"60",60,-0.0186165833507331,-0.585777000702494,-0.529822652940758
"61",61,-0.0177213558080812,-0.570229908358224,-0.467247982040863
"62",62,-0.015200565710208,-0.451071675987231,-0.407465599653861
"63",63,-0.015107426174988,-0.404521852883316,-0.351669454041293
"64",64,-0.0145095742857922,-0.364773775809032,-0.307247344755051
"65",65,-0.0140473448048915,-0.311999632956665,-0.271728816744925
"66",66,-0.012292074034081,-0.297652402928609,-0.239158059184995
"67",67,-0.0111401342925863,-0.265960511451782,-0.21128661243206
"68",68,-0.0105945847235347,-0.238615336856356,-0.191175820960054
"69",69,-0.0105945847235347,-0.189393514097682,-0.172311276149125
"70",70,-0.00887145801925406,-0.211814082233597,-0.151877940907336
"71",71,-0.00885441678348577,-0.229723296174738,-0.135538960647386
"72",72,-0.00885441678348577,-0.167696818083764,-0.122338520248872
"73",73,-0.00813508092388275,-0.110306596901852,-0.109241353568629
"74",74,-0.00813508092388275,-0.123438808031379,-0.0963283386020704
"75",75,-0.00745980433477946,-0.126038508242357,-0.085243688512165
"76",76,-0.00694463157439529,-0.115810457936159,-0.0760092622475726
"77",77,-0.00619934352687217,-0.0934330952668365,-0.0680128685124412
"78",78,-0.00496269483591512,-0.139512510475272,-0.0616783639802469
"79",79,-0.00436503840229676,-0.120635079334628,-0.0565665653141869
"80",80,-0.00416677033682937,-0.134166074143516,-0.0508543568949252
"81",81,-0.00328803534090589,-0.0880388640101747,-0.0462577946299266
"82",82,-0.00286349435324382,-0.0693660586120011,-0.0417787825298021
"83",83,-0.00267760705735007,-0.104938719772547,-0.0378480708513589
"84",84,-0.00267760705735007,-0.107850603167817,-0.0342725469973443
"85",85,-0.00223380986631838,-0.0479074161281564,-0.0314009386160244
"86",86,-0.00208879868017711,-0.0564219665370038,-0.0282090298820718
"87",87,-0.00208618253369899,-0.0641190996326998,-0.0256407845527784
"88",88,-0.00177265674212101,-0.0526688126680257,-0.0234200111828176
"89",89,-0.00177265674212101,-0.0676751631656969,-0.0216462413829143
"90",90,-0.00165663572444998,-0.0516999267223204,-0.0198259277757623
"91",91,-0.00161530256940878,-0.0654495151677403,-0.0180658005165727
"92",92,-0.00136875895889261,-0.0706817638039871,-0.0166627393472714
"93",93,-0.00127549611475715,-0.0444444810416695,-0.0151458722238237
"94",94,-0.00108257508673439,-0.0510559077949179,-0.0139981393536726
"95",95,-0.0010334451460281,-0.0644216305898235,-0.0128063647117758
"96",96,-0.000932547281349727,-0.036319718951518,-0.0115885891334447
"97",97,-0.000906289280317196,-0.0485627650660504,-0.0104162407658306
"98",98,-0.000731493573839614,-0.0544978095527583,-0.00942914466890024
"99",99,-0.000697107192106472,-0.0475020982687596,-0.00873822321759867
"100",100,-0.00060282580559381,-0.0369376428272138,-0.00796068066260673
"101",101,-0.00060282580559381,-0.0855134200835474,-0.00716678074289092
"102",102,-0.000574661909593388,-0.0895618665152475,-0.00661199422400269
"103",103,-0.000550091788356966,-0.0622847356454272,-0.00608277486070161
"104",104,-0.000525625212842584,-0.0497976761321328,-0.00552004914498596
"105",105,-0.000517101997096248,-0.0630572712029527,-0.00505486010767751
"106",106,-0.000458307377784095,-0.0331907049554861,-0.00464928590984215
"107",107,-0.000425776041672776,-0.0632649458869458,-0.00422576860971571
"108",108,-0.000411401963074809,-0.0652346591986353,-0.00387989768660439
"109",109,-0.000404960086742179,-0.0789420007917482,-0.00354749182812686
"110",110,-0.000350415165499385,-0.0241000243605985,-0.00326062594926881
"111",111,-0.000339863502558657,-0.0605826553265317,-0.00298961477046245
"112",112,-0.000318236578381459,-0.0411366472738691,-0.00275110394447733
"113",113,-0.00021813125383261,-0.0525561077866357,-0.00252219796776743
