"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-11.1639904319396,-20.1387454559375,-20.8383164550448
"2",2,-9.19281400799608,-19.8260794680911,-20.7110106056158
"3",3,-8.97562078574247,-19.5611182546638,-20.5655288682954
"4",4,-8.34569809151122,-19.3192682686397,-20.4224500186666
"5",5,-7.27106522131314,-18.8766371580204,-20.108695362836
"6",6,-7.20367417922202,-18.5708492920141,-19.7771058503803
"7",7,-6.49573699014536,-18.1354517304764,-19.44462526
"8",8,-6.49573699014536,-17.6997905950198,-19.0211474365315
"9",9,-6.49573699014536,-17.2868866398716,-18.5095338542466
"10",10,-6.33593319497327,-16.8022908060271,-17.96316631157
"11",11,-6.02124764620442,-16.2649940766385,-17.5116718259346
"12",12,-5.68513855067432,-15.6124386591404,-16.8100498955893
"13",13,-5.04467756566679,-15.0455290340837,-15.9880563433899
"14",14,-5.04467756566679,-14.4244620562969,-15.2894932009274
"15",15,-4.92704784219996,-13.8005634151448,-14.4480277350441
"16",16,-4.66474005671629,-13.215578448712,-13.6501395489812
"17",17,-4.64360028238876,-12.5870761496839,-12.8978319589319
"18",18,-4.59736116155512,-11.9860888476157,-12.4052991115136
"19",19,-4.16716041302305,-11.3522338235367,-11.666913183583
"20",20,-3.53953421983728,-10.7909670033406,-11.0009332913301
"21",21,-3.20732016672005,-10.2084659631953,-10.4637121009075
"22",22,-3.15679452571788,-9.61249419847591,-10.0406725175635
"23",23,-3.15679452571788,-9.17825815955117,-9.31820514587256
"24",24,-3.15679452571788,-8.66831028773053,-8.82598941303851
"25",25,-2.88927785879957,-8.16753263905171,-8.28592250564743
"26",26,-2.53613034829213,-7.7398585546626,-7.78814306917081
"27",27,-2.36559540126019,-7.33709083604252,-7.38815487014988
"28",28,-1.9891969712137,-6.89453340124357,-6.99446278490504
"29",29,-1.65574003742072,-6.5600688520292,-6.69463591932854
"30",30,-1.65574003742072,-6.16758924936604,-6.42031312672133
"31",31,-1.65574003742072,-5.79223145745614,-6.09286442925467
"32",32,-1.65574003742072,-5.59166078624038,-5.68722957281769
"33",33,-1.45016056717684,-5.27157364564067,-5.36110437198194
"34",34,-1.32741748189046,-4.93505209253218,-5.08128156645043
"35",35,-1.25734359674804,-4.7016096658436,-4.78710749606323
"36",36,-1.13251878068819,-4.47511850670265,-4.51775898336959
"37",37,-1.061624309724,-4.15297355295895,-4.33665326285976
"38",38,-0.915430165782023,-4.05850730036865,-4.09978931050924
"39",39,-0.866101807847469,-3.76020976667515,-3.92152020210822
"40",40,-0.856961220722167,-3.57501937941803,-3.79773325730964
"41",41,-0.825856681776851,-3.36616701196215,-3.63885013589473
"42",42,-0.772629019616063,-3.20276347186551,-3.41420894120997
"43",43,-0.692349237137187,-2.99705052272284,-3.24156038261727
"44",44,-0.62629579531847,-2.86604543172245,-3.08324087417641
"45",45,-0.590305043080301,-2.61768172040315,-2.74407519144921
"46",46,-0.542057625940914,-2.47588266219587,-2.55823596236369
"47",47,-0.532808414813875,-2.33414123119638,-2.410011473097
"48",48,-0.455562325888648,-2.12336883389374,-2.14975915179412
"49",49,-0.455562325888648,-1.93628662972097,-1.94769776175504
"50",50,-0.455562325888648,-1.7673190449475,-1.74595745169665
"51",51,-0.454824106919181,-1.65287366312177,-1.58234699553198
"52",52,-0.436976644487267,-1.48140072959493,-1.47133417237129
"53",53,-0.28616199322007,-1.41918111814866,-1.35008431871693
"54",54,-0.285572195639243,-1.30429485236509,-1.25048622362936
