"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-10.3590278234532,-19.957665214342,-20.7776538781271
"2",2,-7.66221037788021,-18.5946510037552,-19.6986069931698
"3",3,-6.16377315682834,-16.871560728687,-17.8991254895899
"4",4,-4.27005894286302,-14.6299477580518,-15.2903728566831
"5",5,-3.11161365885423,-12.1635648163355,-12.4403075747412
"6",6,-2.55945134690294,-9.98313268027266,-9.89148728110802
"7",7,-2.13046820505361,-7.992333649991,-7.83125154559441
"8",8,-1.97050304068343,-6.34393078523668,-6.23117247505205
"9",9,-1.6723180825198,-5.51193643249028,-5.30998114213806
"10",10,-0.883691930241326,-5.05971724116211,-4.79747565774643
"11",11,-0.815057774564437,-4.53864747409404,-4.33589640454235
"12",12,-0.762049623899723,-4.09261685432767,-3.89804149301645
"13",13,-0.749491242540725,-3.66004635076475,-3.48761684777323
"14",14,-0.740511748805712,-3.40320428366157,-3.24496308342089
"15",15,-0.675357104557769,-3.02379121863596,-2.88243196602041
"16",16,-0.673710886027013,-2.7302629858694,-2.59520491924641
"17",17,-0.65878419836086,-2.66548378333836,-2.43082242192552
"18",18,-0.532187329293453,-2.3053364161637,-2.21146024021437
"19",19,-0.528640374865725,-2.30154709709674,-2.06905516772813
"20",20,-0.517444391443445,-2.2697608700797,-1.99769590682363
"21",21,-0.507008104288411,-2.27260808635317,-1.90124231972909
"22",22,-0.358484070245852,-2.05673623181845,-1.82185429869643
"23",23,-0.358484070245852,-2.01109298795925,-1.74076681390905
"24",24,-0.358484070245852,-1.85972522483094,-1.64493861362935
"25",25,-0.353484628950953,-1.79018547361763,-1.51138328019108
"26",26,-0.353484628950953,-1.84552128193022,-1.43167682629598
"27",27,-0.353353533298316,-1.63356888863644,-1.38907453409784
"28",28,-0.353353533298316,-1.61460305618366,-1.22681999127043
"29",29,-0.353353533298316,-1.48472790635025,-1.15793165489036
"30",30,-0.353353533298316,-1.38203291604198,-1.01867666551111
"31",31,-0.351158075329127,-1.13465544148402,-0.930395661751376
"32",32,-0.350949691887289,-0.949779686825099,-0.840783056810843
"33",33,-0.325964345107397,-1.14968000264232,-0.744084275268338
"34",34,-0.321521284949728,-1.00773479247934,-0.682238349704464
"35",35,-0.321521284949728,-0.897075857732165,-0.653371527552606
"36",36,-0.321521284949728,-0.959487234914853,-0.624643018415391
"37",37,-0.320897791843178,-1.01729991496864,-0.589064786531637
"38",38,-0.320897791843178,-1.0194462996125,-0.565914751224629
"39",39,-0.320897791843178,-0.871234212998973,-0.542999930274473
"40",40,-0.277736285167862,-0.821113329707038,-0.511208239031723
"41",41,-0.274205347559994,-0.703356859814838,-0.505685524764238
"42",42,-0.274205347559994,-0.863891726540798,-0.500450493651116
"43",43,-0.274205347559994,-0.792679080437663,-0.488885925896098
"44",44,-0.274205347559994,-0.733656808184327,-0.476812532213279
"45",45,-0.27419842184327,-0.756774807472217,-0.46404791735924
"46",46,-0.274162058438705,-0.718559231063829,-0.456994374696072
"47",47,-0.274162058438705,-0.811822617551825,-0.444403218457577
"48",48,-0.274162058438705,-0.894428664321471,-0.42637782016736
"49",49,-0.274162058438705,-0.69762537497402,-0.418046170257739
"50",50,-0.274162058438705,-0.555139165093818,-0.405298651341456
"51",51,-0.274162058438705,-0.836227042351333,-0.387537556521597
"52",52,-0.274162058438705,-0.554548850200916,-0.380068257185174
"53",53,-0.274162058438705,-0.802692445340428,-0.370777309128152
"54",54,-0.274162058438705,-0.720189146438152,-0.35449032118917
"55",55,-0.274162058438705,-0.673709035322459,-0.338456769329938
"56",56,-0.274162058438705,-0.659128156140635,-0.32787760899454
"57",57,-0.274162058438705,-0.6342585117751,-0.324497674774543
"58",58,-0.274162058438705,-0.903001474702232,-0.31555796079566
"59",59,-0.274162058438705,-0.569508221676836,-0.312748612123592
"60",60,-0.274162058438705,-0.706624011582306,-0.311191655583504
"61",61,-0.274162058438705,-0.527913590595723,-0.307622535522864
"62",62,-0.274162058438705,-0.632081666463832,-0.306199010199368
"63",63,-0.274067626610355,-0.559530161117896,-0.304745203307618
