"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-8.95669054135315,-20.0592475200604,-20.8496094683422
"2",2,-8.8032905097872,-19.8035868671709,-20.6252118269652
"3",3,-7.95473543354438,-19.444802033146,-20.3950423106712
"4",4,-7.95473543354438,-19.1947038412247,-20.1898402314465
"5",5,-7.95473543354438,-18.8376350163248,-19.9073946004837
"6",6,-7.82899387627553,-18.4613637149881,-19.563650603081
"7",7,-6.65217226207144,-17.9248800198318,-19.1283296406822
"8",8,-6.46329585660335,-17.4005121752421,-18.5692183661816
"9",9,-6.24701719727111,-16.9395104575871,-18.1377339547009
"10",10,-5.58488944596828,-16.4007137770133,-17.6185953720045
"11",11,-5.11086659056225,-15.9037196745119,-16.9370448636972
"12",12,-4.66228663249408,-15.3350573551876,-16.3038714361846
"13",13,-4.39770681707747,-14.7451549734722,-15.5737723642826
"14",14,-4.37745530388785,-14.1315270812585,-14.9159450304751
"15",15,-4.29191534433249,-13.5933249147412,-14.2805245536505
"16",16,-4.16623306353628,-12.9840211680992,-13.7445023925384
"17",17,-4.11329003201479,-12.3121491772786,-13.0577017958537
"18",18,-4.11329003201479,-11.6942498862715,-12.5259008092774
"19",19,-3.36252777488787,-11.0900140731271,-11.7916732028906
"20",20,-3.35276036544723,-10.5472509944988,-11.1284378986633
"21",21,-3.35204136143277,-10.0279992981266,-10.5751630237349
"22",22,-2.9927597765129,-9.44911039996902,-10.0292451317177
"23",23,-2.79601268349542,-8.86569339905244,-9.07310073287075
"24",24,-2.50056943280495,-8.41018933440926,-8.49768536758776
"25",25,-2.27964914538696,-7.81680073168118,-7.98606268269999
"26",26,-2.27964914538696,-7.3235461456621,-7.29128809870714
"27",27,-2.27704626940158,-6.80607102721704,-6.8754867758836
"28",28,-2.24936512063434,-6.34047211830512,-6.44705529029607
"29",29,-1.80982804421142,-5.92648648617392,-5.92309811306494
"30",30,-1.32821066440286,-5.51282894374333,-5.59536031723493
"31",31,-1.24676166252661,-5.28671571613309,-5.29074143402114
"32",32,-1.1503190002221,-5.00849036415568,-4.93140223836737
"33",33,-1.00097841467921,-4.6745405333751,-4.70989573644103
"34",34,-0.980816361224182,-4.40489613180382,-4.52428653712335
"35",35,-0.955227560510839,-4.1834376354158,-4.33262077020061
"36",36,-0.955227560510839,-4.01157311824482,-4.14923925188609
"37",37,-0.882275400597365,-3.78412792962604,-3.95590931523659
"38",38,-0.879134210620212,-3.60290706718653,-3.82644136705479
"39",39,-0.788120271975438,-3.38994762974247,-3.58117617311656
"40",40,-0.745429542545746,-3.26125687734456,-3.43650855412427
"41",41,-0.745429542545746,-3.063163496426,-3.23754188316561
"42",42,-0.738916911375372,-2.97271150083909,-3.09424164447811
"43",43,-0.735840854896654,-2.73295828478218,-2.90471298709928
"44",44,-0.735785495226489,-2.57676183022859,-2.6350656897787
"45",45,-0.678430633503373,-2.41138532612324,-2.4840214803653
"46",46,-0.647876422872384,-2.2617267215431,-2.32048575429884
"47",47,-0.512568560960979,-2.25109407429324,-2.1643415199043
"48",48,-0.512568560960979,-2.02776910382035,-2.07943483627427
"49",49,-0.502500834950721,-1.94940893985621,-1.99318234285682
"50",50,-0.487683048245583,-1.81811951030541,-1.84302989066438
"51",51,-0.487026006415862,-1.67829617825008,-1.74812839251193
"52",52,-0.368318097212915,-1.63192222995959,-1.64498076710628
"53",53,-0.363040358899442,-1.52522575989051,-1.51783585959271
"54",54,-0.361935171879649,-1.3542396139922,-1.39601076125083
"55",55,-0.350258337355169,-1.30370410134325,-1.25466998820131
"56",56,-0.325244231048778,-1.22558122790501,-1.15731278855627
"57",57,-0.324804831531623,-1.07094190547765,-1.05892700139385
"58",58,-0.316392185887597,-1.07024537310201,-0.975555585693915
"59",59,-0.314103622465035,-0.921677211298987,-0.917680103018197
"60",60,-0.311391423965825,-0.887816208105833,-0.853860750557019
"61",61,-0.304050168559195,-0.847915387114296,-0.808403038702772
"62",62,-0.297843597515232,-0.752428392722072,-0.772253897119348
"63",63,-0.296600463039156,-0.772789008736552,-0.742366286186118
"64",64,-0.295019854271937,-0.695736644393537,-0.672217023143937
"65",65,-0.295019854271937,-0.624534936929244,-0.625543386457788
"66",66,-0.294906410091643,-0.743112234558905,-0.585707388665502
"67",67,-0.294906410091643,-0.607202831107383,-0.560954440850935
"68",68,-0.292395437076776,-0.566129702758829,-0.52477564387562
"69",69,-0.286402885660891,-0.497289089875859,-0.495454106470196
"70",70,-0.283716779836842,-0.546045805768292,-0.478415189414529
"71",71,-0.272700744559596,-0.486739690416684,-0.454542125159419
"72",72,-0.271574880978817,-0.468002831010273,-0.432163942887622
"73",73,-0.271419938163039,-0.414473841534634,-0.414667769349918
"74",74,-0.271419938163039,-0.464693808522543,-0.401774388703082
"75",75,-0.270891505082029,-0.472636512058408,-0.38253145222441
"76",76,-0.26941174777956,-0.438953137467849,-0.367392992488496
"77",77,-0.26936329361162,-0.386068337385188,-0.355494329167435
"78",78,-0.268516033743792,-0.344858047673522,-0.34304684384379
"79",79,-0.268501885736594,-0.456736954365579,-0.333335491919481
"80",80,-0.268460169288283,-0.357317373757686,-0.325562708316937
"81",81,-0.268460169288283,-0.359311142630732,-0.318193553600904
