"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-6.67690794669314,-20.2444943270636,-20.9789717086855
"2",2,-4.64822162950242,-19.2662878230729,-20.2901367742334
"3",3,-3.45877918943168,-17.9679310826136,-19.2879226378392
"4",4,-2.435516421461,-16.2181906761582,-17.3670921458446
"5",5,-2.12756359679526,-14.0702807030009,-14.6657623653195
"6",6,-1.50205019055307,-11.7727349186545,-11.6713597337609
"7",7,-0.976775062053359,-9.40355057958201,-9.14579777168615
"8",8,-0.778871265763164,-7.70948794362575,-7.36617070528576
"9",9,-0.625235945232539,-6.55461210645877,-6.26726633998015
"10",10,-0.282616741670699,-5.56662534852653,-5.13996801348591
"11",11,-0.161053810101902,-4.75705703014515,-4.4408638110237
"12",12,-0.148097204056598,-4.33892867934662,-3.98960502498307
"13",13,-0.106264526328339,-3.88448770244969,-3.65529170505962
"14",14,-0.0877038325951784,-3.55782723079868,-3.4018119739391
"15",15,-0.07040988564633,-3.36397032348581,-3.15430745296057
"16",16,-0.0618172723922658,-3.09005818725698,-2.93539377066197
"17",17,-0.0378727293877297,-2.9266416761952,-2.73710601147168
"18",18,-0.037115418894312,-2.67741582764602,-2.50398874180619
"19",19,-0.0367046852825375,-2.55358101046424,-2.28778168395532
"20",20,-0.0293530310162083,-2.43119036357479,-2.10163719698754
"21",21,-0.0260116685391576,-2.18328299955095,-1.93447202326935
"22",22,-0.0260116685391576,-2.14559938713564,-1.81604796946742
"23",23,-0.0232492464079975,-2.07689266547147,-1.7229603324783
"24",24,-0.0220460832101242,-1.9734635310461,-1.58033593593925
"25",25,-0.0201199838169337,-1.88459314871649,-1.52739026617487
"26",26,-0.0201199838169337,-1.81935647012155,-1.45382283439167
"27",27,-0.0189131645064499,-1.77736448022734,-1.38692200170152
"28",28,-0.0188840586927579,-1.7179864669234,-1.33682136456492
"29",29,-0.0188840586927579,-1.62085832710599,-1.28085266966263
"30",30,-0.0188840586927579,-1.59559625889228,-1.2442302095727
"31",31,-0.0188840586927579,-1.54145166112394,-1.20458137118253
"32",32,-0.0186799777791698,-1.42480799065884,-1.16415897566192
"33",33,-0.0186768584672922,-1.43515830059729,-1.13909275054086
"34",34,-0.0186768584672922,-1.37762940943021,-1.12557971570639
"35",35,-0.0186768584672922,-1.39268431886514,-1.10260849624114
"36",36,-0.017597030817516,-1.44684088343608,-1.08121462238644
"37",37,-0.017429161039939,-1.41415547975393,-1.07030275563103
"38",38,-0.017429161039939,-1.40695809047737,-1.04343657989725
"39",39,-0.017429161039939,-1.44004699908485,-1.01930683294937
"40",40,-0.017377152673183,-1.50752887078291,-1.00610937592188
"41",41,-0.0162108570286239,-1.3519192036559,-0.977570098038408
"42",42,-0.0162108570286239,-1.27566124949755,-0.94635747549975
"43",43,-0.0158349610957178,-1.24189043568984,-0.92714531934945
"44",44,-0.0158349610957178,-1.21596500340004,-0.902801592522617
"45",45,-0.0155768155765141,-1.29156025783344,-0.88486807253816
"46",46,-0.0155768155765141,-1.20696179170056,-0.864014120655604
"47",47,-0.0155768155765141,-1.22761982850191,-0.84839949677191
"48",48,-0.0155768155765141,-1.14553086841122,-0.829928647843472
"49",49,-0.0155429656206955,-1.1599679003747,-0.821425888947269
"50",50,-0.0155429656206955,-1.19568036591902,-0.801178732755929
"51",51,-0.0155429656206955,-1.13189040320051,-0.780881205320897
"52",52,-0.0155429656206955,-1.13027149020165,-0.758062534001303
"53",53,-0.0155429656206955,-1.07482698861455,-0.736469638131654
"54",54,-0.0155429656206955,-1.14631777326925,-0.710508103112603
"55",55,-0.0155429656206955,-1.06678475700627,-0.690152578815727
"56",56,-0.015107752552241,-1.01162319186961,-0.666203019949304
"57",57,-0.015107752552241,-0.940791151006581,-0.64822477676443
"58",58,-0.0148076264666479,-1.01623146985004,-0.629524395985499
"59",59,-0.0148076264666479,-0.970139287658663,-0.607014913726953
"60",60,-0.0147830052561041,-1.05969489584504,-0.599851354746255
"61",61,-0.0145528720542362,-0.975576443409346,-0.592705233223482
"62",62,-0.0145528720542362,-0.983111773689446,-0.578030428771774
"63",63,-0.0145528720542362,-0.874440104429772,-0.565640359803442
"64",64,-0.0144978450097188,-0.970012500808014,-0.556819184947819
"65",65,-0.0144978450097188,-0.995116160297015,-0.537650165548082
"66",66,-0.0144978450097188,-0.87496381212178,-0.52820498778368
