"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-11.1834336783457,-20.3080562457998,-20.9481825456796
"2",2,-8.87758912893757,-19.0425765770466,-19.8433608596115
"3",3,-7.24725499695105,-17.3987562790825,-18.5841398874485
"4",4,-5.9182871327298,-15.224007005575,-15.9951207202359
"5",5,-3.61314607166856,-12.8793072721034,-13.3680515789535
"6",6,-3.45860329109471,-10.5803560229649,-10.9033159497776
"7",7,-2.40007780193846,-8.45938098725185,-8.72483046231416
"8",8,-2.28482471878629,-6.87342106796529,-7.00193999867979
"9",9,-1.96356692917095,-5.54773121827003,-5.64799970272859
"10",10,-1.33466711099643,-4.5390512233879,-4.56970881139636
"11",11,-0.80712037579715,-3.7698361496536,-3.86368684878892
"12",12,-0.446454875883146,-3.21645250005534,-3.29223530162912
"13",13,-0.288726475952207,-2.80317946999143,-2.77460134189059
"14",14,-0.239697547776557,-2.11669896672516,-2.12496649060979
"15",15,-0.171773575007944,-1.5886974518251,-1.43080210676516
"16",16,-0.117298693344616,-1.15578378730083,-0.938415449786392
"17",17,-0.0836154841067565,-0.715990344961073,-0.570776784008411
"18",18,-0.0577836739549806,-0.630143116744016,-0.370933347848097
"19",19,-0.052842991586223,-0.470596865151769,-0.263520858207358
"20",20,-0.0330914732772275,-0.407129650218464,-0.199197025760458
"21",21,-0.0262492686364592,-0.278726544161418,-0.149570507275588
"22",22,-0.0221010390578044,-0.228638292697656,-0.108078710712153
"23",23,-0.0178756839651857,-0.329724618531802,-0.0825285712951997
"24",24,-0.0174404476374228,-0.311228277052605,-0.0663164933207916
"25",25,-0.016839879641892,-0.391499920041193,-0.0516257673166461
"26",26,-0.0156687655596297,-0.116966465208366,-0.0431282427643257
"27",27,-0.0151047652379638,-0.358837175533831,-0.0366799000063908
"28",28,-0.0148124837171618,-0.322092932499421,-0.0300734059458813
"29",29,-0.0142007892632311,-0.322634105368081,-0.0261719683924911
"30",30,-0.014005556170989,-0.355928578197511,-0.0232326208003386
"31",31,-0.0136309474484616,-0.167746330126725,-0.0205805227902399
"32",32,-0.013461556727157,-0.382957484474885,-0.0185368192680237
"33",33,-0.0127591094278657,-0.13167796775399,-0.0173740346436215
"34",34,-0.0126789787916067,-0.237682196306481,-0.0163408143797611
"35",35,-0.0126409746763986,-0.17152688562599,-0.0156540620640037
"36",36,-0.0126360982456387,-0.318085058370907,-0.0151860460627301
"37",37,-0.0125810243787306,-0.245039586176133,-0.0147896022691805
"38",38,-0.0124064639065868,-0.477431625824269,-0.0144175971317154
"39",39,-0.0123794512514564,-0.358861957324659,-0.0139926310018726
"40",40,-0.0123526275540794,-0.141199145851061,-0.0134966136631025
"41",41,-0.0123050499932614,-0.254866605915541,-0.0132496354788813
"42",42,-0.0123011324287123,-0.160068349597002,-0.0131138014428705
"43",43,-0.0122985116261624,-0.175993067874809,-0.0129579522228289
"44",44,-0.0121730503775609,-0.213170119255045,-0.0128000038104938
"45",45,-0.0121492098703378,-0.213267873125911,-0.0126290489639871
"46",46,-0.0121441606851366,-0.201083213311229,-0.0125121185672525
"47",47,-0.0121072239513204,-0.206251532916129,-0.0124115774606819
"48",48,-0.0121048582736542,-0.28356240476003,-0.0123290120337739
"49",49,-0.0120969685413296,-0.383159514553938,-0.0122752379359978
"50",50,-0.0120916516039959,-0.163630333787018,-0.0122265177902808
"51",51,-0.0120915245592663,-0.314616753918534,-0.0121987029700165
"52",52,-0.0120914827828241,-0.181455051964422,-0.0121674717541463
"53",53,-0.0120911230259487,-0.261809417326909,-0.0121465581348316
"54",54,-0.0120909174101275,-0.261994636758976,-0.0121293810864044
"55",55,-0.0120905498823127,-0.227099459674312,-0.0121189136606711
"56",56,-0.0120905393978916,-0.202193372928968,-0.0121124254821284
"57",57,-0.0120898504663167,-0.168221666479457,-0.012106049958977
"58",58,-0.0120897756380199,-0.234567593880968,-0.0121019948831735
"59",59,-0.0120897577549385,-0.222947595240807,-0.0121004281933754
"60",60,-0.0120897469327172,-0.0751263117208816,-0.0120974758401612
"61",61,-0.0120897410826338,-0.212865827139701,-0.0120951592755747
"62",62,-0.0120896306998226,-0.0939119405566192,-0.0120931144815847
"63",63,-0.0120894048568026,-0.197439820864314,-0.0120921013897501
"64",64,-0.0120876759059026,-0.110184507240157,-0.0120915726004782
"65",65,-0.0120873726250252,-0.339974074592803,-0.0120911609143175
"66",66,-0.0120867313743602,-0.232815401531811,-0.0120907637765805
"67",67,-0.0120867311376163,-0.152036670662969,-0.0120904223916325
"68",68,-0.0120867310161433,-0.155453021764917,-0.012089999642396
"69",69,-0.0120867279758421,-0.169019371607583,-0.0120897108381946
"70",70,-0.012086725917969,-0.243042222604988,-0.0120894461317151
"71",71,-0.0120867245527084,-0.102461102917468,-0.012089171237572
"72",72,-0.0120867242257205,-0.143344669964394,-0.0120883991698003
"73",73,-0.0120867242122817,-0.448414459530622,-0.0120876982767266
"74",74,-0.0120867211097885,-0.293500283272588,-0.0120872984153706
"75",75,-0.0120866990614413,-0.184214775269687,-0.0120870664077854
"76",76,-0.0120866990503554,-0.10769073585147,-0.012086912781815
"77",77,-0.01208669894012,-0.210521983493655,-0.0120868630330047
"78",78,-0.0120866989357445,-0.189456389013646,-0.0120868375678461
"79",79,-0.012086685627888,-0.18730300960176,-0.0120868117776551
"80",80,-0.0120866801867212,-0.100126205248867,-0.0120867701333964
"81",81,-0.0120866766009385,-0.189345384399428,-0.0120867558740878
"82",82,-0.0120866765942054,-0.128040505623136,-0.0120867413655448
"83",83,-0.0120866765676421,-0.365592258862314,-0.0120867265830727
"84",84,-0.012086676560331,-0.135883188250281,-0.0120867117816362
"85",85,-0.0120866604224961,-0.179615613938461,-0.0120866994407249
"86",86,-0.0120866522533415,-0.283949613065849,-0.0120866918467769
"87",87,-0.0120866522487137,-0.251118436192619,-0.0120866849432756
"88",88,-0.0120866522453294,-0.24851936335233,-0.0120866803235861
"89",89,-0.0120866522433207,-0.110692894734846,-0.0120866763480308
"90",90,-0.0120866522007486,-0.302769907584971,-0.0120866720881313
"91",91,-0.0120866489918804,-0.343086553059359,-0.0120866690026444
"92",92,-0.0120866489722452,-0.04911388947523,-0.0120866669626901
"93",93,-0.0120866489203113,-0.0507302814878988,-0.0120866635634133
"94",94,-0.0120866489197446,-0.149962093339785,-0.0120866615181836
"95",95,-0.012086648909721,-0.144859689780791,-0.0120866598386145
"96",96,-0.0120866488220955,-0.219271726727174,-0.0120866584279019
"97",97,-0.0120866487007337,-0.352235977276392,-0.0120866557044177
"98",98,-0.0120866487007017,-0.0934798722154869,-0.0120866541076126
"99",99,-0.0120866487005419,-0.250548184236982,-0.0120866528145619
"100",100,-0.0120866487003976,-0.207863775583003,-0.0120866517913662
"101",101,-0.0120866487002946,-0.125476910522012,-0.0120866512660392
"102",102,-0.0120866486988692,-0.293068157571764,-0.0120866508780495
"103",103,-0.0120866486984731,-0.181837955011075,-0.0120866503468049
"104",104,-0.0120866485696819,-0.187389969008152,-0.0120866500787507
"105",105,-0.0120866485589449,-0.234836376809084,-0.0120866497236161
"106",106,-0.0120866485587104,-0.256197410489653,-0.0120866495436285
"107",107,-0.0120866485565099,-0.310250927053034,-0.0120866493893821
"108",108,-0.0120866485565003,-0.18131542917206,-0.012086649258026
"109",109,-0.0120866484926193,-0.114646563993648,-0.012086649156999
"110",110,-0.0120866484679521,-0.315439451241689,-0.0120866490148085
"111",111,-0.0120866483624074,-0.21619841114396,-0.012086648851823
"112",112,-0.0120866483624074,-0.28059390598229,-0.0120866487727788
"113",113,-0.0120866483624074,-0.167131292259159,-0.0120866487034313
"114",114,-0.0120866483624074,-0.166663416619873,-0.0120866486215025
"115",115,-0.0120866483623058,-0.215430821369379,-0.0120866485918766
"116",116,-0.0120866483623058,-0.259096510519796,-0.0120866485665195
"117",117,-0.0120866483623047,-0.0754492239807621,-0.0120866485441407
"118",118,-0.0120866483623047,-0.206218901904333,-0.0120866484973503
"119",119,-0.0120866483623047,-0.152180296782052,-0.0120866484692611
"120",120,-0.0120866483621999,-0.265200763893433,-0.0120866484462445
"121",121,-0.0120866483621999,-0.331209924858745,-0.0120866484307896
"122",122,-0.0120866483621992,-0.202939696061442,-0.0120866484218842
"123",123,-0.012086648361559,-0.152995386578307,-0.0120866484019484
"124",124,-0.012086648361559,-0.229817015343858,-0.0120866483921601
"125",125,-0.0120866483615519,-0.225246189114967,-0.0120866483859569
"126",126,-0.0120866483615519,-0.193939070804243,-0.0120866483805393
"127",127,-0.0120866483615519,-0.175205660148592,-0.01208664837486
"128",128,-0.0120866483615519,-0.180514910866222,-0.0120866483707108
"129",129,-0.0120866483615519,-0.125576470820438,-0.0120866483684678
"130",130,-0.0120866483615519,-0.198371712276039,-0.0120866483671234
"131",131,-0.0120866483615519,-0.365640612351318,-0.0120866483660004
"132",132,-0.0120866483615519,-0.258857500093133,-0.0120866483649872
"133",133,-0.0120866483615519,-0.31281844023451,-0.0120866483642187
"134",134,-0.0120866483615519,-0.0813079781776336,-0.0120866483632351
"135",135,-0.0120866483615519,-0.152513930871136,-0.0120866483627317
"136",136,-0.0120866483615519,-0.131712707031653,-0.0120866483625502
"137",137,-0.0120866483615519,-0.34705991799689,-0.012086648362364
"138",138,-0.0120866483615519,-0.168298392729481,-0.0120866483622182
"139",139,-0.0120866483615519,-0.241456955690342,-0.0120866483621235
"140",140,-0.0120866483615519,-0.181016306505383,-0.0120866483620283
"141",141,-0.0120866483615519,-0.130466094081742,-0.0120866483619457
"142",142,-0.0120866483615519,-0.131403280214486,-0.0120866483618737
"143",143,-0.0120866483615519,-0.299758312112153,-0.0120866483617798
"144",144,-0.0120866483615519,-0.128680263146654,-0.012086648361703
"145",145,-0.0120866483615519,-0.174861344486941,-0.0120866483616503
