"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-6.99346454947977,-20.1683623617595,-20.9507803134395
"2",2,-6.53856923313184,-18.9433400478354,-19.981720132008
"3",3,-4.70718698558031,-17.2752043510435,-18.4083118437519
"4",4,-3.35296159903982,-15.034389466154,-15.8492362301546
"5",5,-2.42273975283085,-12.4648011163267,-12.9209190593268
"6",6,-1.4831073923033,-10.070844476047,-10.3816805802562
"7",7,-0.628975878694167,-7.99197158391359,-8.12956255233526
"8",8,-0.524103208554461,-6.36964963966231,-6.38431431777853
"9",9,-0.483555098513581,-5.12824704723151,-5.06383519264634
"10",10,-0.407282988247841,-4.24630379728208,-4.15654821994331
"11",11,-0.193686223227683,-3.55211896032894,-3.48891722471271
"12",12,-0.163991318353695,-3.07981115946365,-3.06504728623391
"13",13,-0.128373903055268,-2.5708000457873,-2.58211593782438
"14",14,-0.0751370509438878,-2.1230786203864,-1.90791258908034
"15",15,-0.057687754826463,-1.55498270405956,-1.2821790483562
"16",16,-0.0288671549043759,-1.11272560800663,-0.828906208435314
"17",17,-0.0192913998581734,-0.841937679823535,-0.533784841704536
"18",18,-0.0166864875678542,-0.616101487697866,-0.357706140219781
"19",19,-0.0134084593660358,-0.432340184594312,-0.231793473921854
"20",20,-0.00859048242444231,-0.334712872032187,-0.154537946304093
"21",21,-0.00568862848713003,-0.300500439667386,-0.105380110207878
"22",22,-0.00314663542423332,-0.339762483586691,-0.0717477411236361
"23",23,-0.00280695019289645,-0.300765673567556,-0.0505743961325695
"24",24,-0.00218300632897268,-0.266168919488861,-0.0371679570006409
"25",25,-0.00183853194982753,-0.223047572018812,-0.0264470815026971
"26",26,-0.00136329862555833,-0.282175893679726,-0.0191960182638727
"27",27,-0.00114961513948728,-0.224695945219195,-0.0137457792909579
"28",28,-0.000811754934886366,-0.300670107285313,-0.0100781497336373
"29",29,-0.000543164604386703,-0.283953205237214,-0.00775208221505288
"30",30,-0.000437117421753186,-0.246930333303253,-0.00572562577875626
"31",31,-0.000315952617800974,-0.26405420705086,-0.00415911399176157
"32",32,-0.000190784890467199,-0.298912287200511,-0.00305421436688338
"33",33,-0.000162876886372132,-0.195042057513818,-0.00225871127516317
"34",34,-0.000106551558511114,-0.301851350767624,-0.00164072736005103
"35",35,-7.41267830321135e-05,-0.259268123158642,-0.00119936571886345
"36",36,-7.38535007911878e-05,-0.271301869488749,-0.000866043091263791
"37",37,-4.54478063296904e-05,-0.202049341213404,-0.000634814044930288
"38",38,-3.53697303452805e-05,-0.24676024513737,-0.000454920609053211
"39",39,-2.72526219752933e-05,-0.235477119766102,-0.00033971471243337
"40",40,-1.7549733071931e-05,-0.199132575039302,-0.000250554221191379
"41",41,-1.45012154810331e-05,-0.270972235718164,-0.000181848543225982
"42",42,-1.04203677189219e-05,-0.218070552459725,-0.000133712642876027
"43",43,-6.77129395896259e-06,-0.201589372527095,-9.50739749923102e-05
"44",44,-3.01768782264844e-06,-0.150099786210537,-7.02164848890519e-05
"45",45,-2.63594815983481e-06,-0.279346429814346,-5.09993885515314e-05
"46",46,-2.04315625431661e-06,-0.180461725735733,-3.7756964382929e-05
"47",47,-1.60443105485797e-06,-0.211281403117676,-2.75607141482226e-05
"48",48,-1.40759501121579e-06,-0.188721807409631,-2.06203880678046e-05
"49",49,-8.99275107357767e-07,-0.271711436125451,-1.55906700209485e-05
"50",50,-8.05271827530873e-07,-0.286795227034068,-1.13736129483399e-05
"51",51,-5.44608155905735e-07,-0.190161012986743,-8.10879904680206e-06
"52",52,-4.03562813389158e-07,-0.151111349199031,-5.99771781502056e-06
"53",53,-3.21841555361857e-07,-0.228319362284411,-4.24906857396934e-06
"54",54,-2.31801314853897e-07,-0.17097574152368,-3.13250379448959e-06
"55",55,-1.98901487991066e-07,-0.201416360262094,-2.30606488624829e-06
"56",56,-1.49449746800201e-07,-0.226633457860931,-1.69899386346373e-06
"57",57,-8.88886688699131e-08,-0.170601290056128,-1.27372199667519e-06
"58",58,-6.79816579918224e-08,-0.151466246705732,-9.27550248697173e-07
"59",59,-6.11891454838087e-08,-0.235231970293367,-6.95290313323937e-07
"60",60,-3.40251602892749e-08,-0.226864892096989,-4.97200422877597e-07
"61",61,-2.34947791000195e-08,-0.252278777345436,-3.63378650014567e-07
"62",62,-1.98438574017246e-08,-0.236020825945312,-2.66822023320401e-07
"63",63,-1.47982973430771e-08,-0.193573441470582,-2.01411268463403e-07
