"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-7.35480219193486,-20.1924670981692,-20.9589598890492
"2",2,-6.1695232554693,-19.8915975856526,-20.7322333019132
"3",3,-5.76440138403638,-19.5549962116053,-20.4678432409603
"4",4,-5.62768661673058,-19.2095882023678,-20.2356631504645
"5",5,-4.87173529344307,-18.8348160951326,-19.993390141239
"6",6,-4.40469468462198,-18.4810551232061,-19.6995744173752
"7",7,-3.61356528600289,-18.0602347086325,-19.2731085653866
"8",8,-3.25769997780896,-17.6284558164448,-18.8742248233899
"9",9,-2.9390216866239,-17.1999442331276,-18.4125324617835
"10",10,-2.9390216866239,-16.7490962474244,-17.9331303949697
"11",11,-2.6681794377155,-16.1892209222559,-17.3057665058651
"12",12,-2.60443688984624,-15.6474786469074,-16.6436215143453
"13",13,-2.37179639217252,-15.042019690774,-16.052739423628
"14",14,-2.37179639217252,-14.4293345400226,-15.3165185112024
"15",15,-2.29859952039368,-13.811477364214,-14.6140071365415
"16",16,-2.15390986746087,-13.1647207312472,-13.9449185831699
"17",17,-1.8816820171635,-12.5556680227398,-13.2971553379318
"18",18,-1.84886204496867,-11.913523791917,-12.5848480255122
"19",19,-1.5271803125947,-11.2333310899061,-11.8062061133508
"20",20,-1.5271803125947,-10.6620723035764,-11.1181658987451
"21",21,-1.47426588615711,-10.0563743609368,-10.4294843118396
"22",22,-1.28521721669568,-9.49841607220557,-9.84012588732785
"23",23,-1.09542824507638,-8.92774750677007,-9.22098796601528
"24",24,-0.836821072160034,-8.36070238356612,-8.71673183751906
"25",25,-0.836821072160034,-7.85526779502922,-8.24750605416795
"26",26,-0.771955789925087,-7.37895188150538,-7.69775926519965
"27",27,-0.583901781237748,-6.91133022715683,-7.15190305720578
"28",28,-0.571929082524328,-6.49928129869935,-6.72298669572432
"29",29,-0.558927539824569,-6.10721647951572,-6.32977888717382
"30",30,-0.555275521981713,-5.74807955898034,-5.87301293982196
"31",31,-0.495345091353893,-5.37964856734186,-5.51743528636597
"32",32,-0.495345091353893,-5.06480697702122,-5.10827052375014
"33",33,-0.446964819381472,-4.75429578143412,-4.7762360207106
"34",34,-0.398377370886307,-4.4683571012404,-4.50298709768649
"35",35,-0.351290673103837,-4.22179194571346,-4.25530459263468
"36",36,-0.197177091934298,-4.00084286118574,-4.07502795361453
"37",37,-0.177370980900999,-3.75945137368308,-3.86440640802304
"38",38,-0.119393788278697,-3.5514068796641,-3.67294361041767
"39",39,-0.119393788278697,-3.38678304894739,-3.50238736229811
"40",40,-0.11558777424805,-3.1878359803946,-3.36489200665599
"41",41,-0.0742785416796242,-3.04918616385673,-3.23504976657998
"42",42,-0.0726780744666606,-2.88498429769936,-3.09909227214087
"43",43,-0.0693486589663845,-2.72362983409808,-2.95153133971196
"44",44,-0.0616156595689546,-2.63293352042166,-2.82858808070639
"45",45,-0.0588791259868135,-2.44475902489506,-2.68216052203347
"46",46,-0.0577994774579459,-2.27526851503589,-2.499019250517
"47",47,-0.0506744851532488,-2.17369543713824,-2.30275109188788
"48",48,-0.0506744851532488,-1.97226347997855,-2.10114757906083
"49",49,-0.048153894624858,-1.82730790701737,-1.87265283703999
"50",50,-0.048153894624858,-1.67416442913166,-1.68240377987599
"51",51,-0.0451032644065393,-1.51608058846752,-1.48745761655327
"52",52,-0.0401472282971518,-1.35553211713543,-1.33533232300689
"53",53,-0.0377713403219822,-1.21533655595374,-1.17189882296812
"54",54,-0.0319353386490221,-1.06879425351051,-1.02352868104913
"55",55,-0.0295982663274319,-0.924909464137169,-0.88664142758965
"56",56,-0.0246808252161891,-0.799988699606355,-0.756045055928363
"57",57,-0.0217275957498753,-0.714316658990452,-0.659947760590927
"58",58,-0.0197755857988888,-0.612883607921159,-0.557224051525389
"59",59,-0.0194239614880438,-0.542102203854825,-0.465981370390618
"60",60,-0.0166066614644411,-0.475510551413237,-0.411912132150922
"61",61,-0.0163128765357005,-0.415307306670047,-0.362225109661813
"62",62,-0.0163128765357005,-0.395633299442787,-0.314244767120821
"63",63,-0.0133192904150619,-0.312744468329515,-0.27026781934755
"64",64,-0.00916963515126632,-0.299266945460044,-0.235217942516575
"65",65,-0.00796409524602843,-0.257622444757226,-0.207200483967033
"66",66,-0.00649519620949413,-0.256603860844488,-0.180812610729405
"67",67,-0.00649519620949413,-0.215600507340356,-0.160649682580921
"68",68,-0.00649519620949413,-0.196748702309367,-0.146286989720314
"69",69,-0.00596421403366563,-0.162789838283636,-0.131260996091455
"70",70,-0.00515827682200261,-0.151707924730599,-0.117662506722747
"71",71,-0.00478213923883075,-0.166270008812026,-0.103657550615956
"72",72,-0.00478213923883075,-0.136415802718057,-0.0932377627140435
"73",73,-0.00474072442515414,-0.138542391257833,-0.0831246251946073
"74",74,-0.00405991341602743,-0.111471107855265,-0.0745284885945825
"75",75,-0.00374489787342931,-0.13470748720984,-0.06694077728189
"76",76,-0.00349548166396012,-0.0834810620288207,-0.0610195340521225
"77",77,-0.00325581983547458,-0.0926793559837734,-0.0536625124155403
"78",78,-0.00264826362055146,-0.104307193644275,-0.0481301423751946
"79",79,-0.0024379095985843,-0.114571630208623,-0.0435223436129936
"80",80,-0.0024379095985843,-0.0802383492910971,-0.0390016256278892
"81",81,-0.00236762806753887,-0.079577728682182,-0.0351246038794525
"82",82,-0.00235176597197722,-0.0695599811489745,-0.0315634677376417
"83",83,-0.00221854602683322,-0.0962918286841493,-0.0279961057531285
"84",84,-0.00187496174966313,-0.0618406789927637,-0.0261020157210305
"85",85,-0.001822146704556,-0.0563840864507456,-0.0235981017618048
"86",86,-0.00173839121347541,-0.0537332638194727,-0.0213419085197136
"87",87,-0.00133541786587159,-0.0534206978090975,-0.0193836567489303
"88",88,-0.00133291003750493,-0.0396679976070609,-0.0174978731271642
