"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-11.708081878753,-20.1970068479893,-20.8905163924314
"2",2,-9.60304461327597,-18.9299936673206,-20.0163146831928
"3",3,-6.94458627082941,-17.1891994226868,-18.2269867721725
"4",4,-5.57743678580782,-15.2901690138254,-15.9108555207606
"5",5,-4.56667127111938,-13.1730530714295,-13.6574040893523
"6",6,-2.7438955734378,-10.9710492482713,-11.3787046148718
"7",7,-2.19513379801538,-8.99106407541404,-9.14765946322873
"8",8,-1.55077905538397,-7.30739504097185,-7.26825825281788
"9",9,-1.05260969420239,-6.08985591786658,-5.79309922086383
"10",10,-0.740281349810463,-5.17165733827324,-5.08115881438072
"11",11,-0.441551203850226,-4.50853337628677,-4.50415711568251
"12",12,-0.309134278576471,-3.97045321648481,-3.86070590531486
"13",13,-0.297786177320113,-3.61294554260423,-3.34385957076565
"14",14,-0.29455732169073,-3.30941141574114,-3.22802899631526
"15",15,-0.278990334368334,-3.28054104362095,-2.97883087784265
"16",16,-0.278990334368334,-2.78060954703091,-2.73563132625924
"17",17,-0.271916787841704,-2.57407776932007,-2.42076016894573
"18",18,-0.263836778545102,-2.45246529921042,-2.04070853381372
"19",19,-0.25950334813118,-2.10904111317006,-1.8932273363947
"20",20,-0.259017333988854,-1.90815405850295,-1.53973299640737
"21",21,-0.25737618363201,-1.8166487730794,-1.44253333969343
"22",22,-0.25737618363201,-1.60955941000327,-1.39351243288091
"23",23,-0.257175339013232,-1.49562026335264,-1.30004370895252
"24",24,-0.257046661710876,-1.6699283172079,-1.23152930497585
"25",25,-0.25696778280989,-1.44300437089796,-1.18475765282888
"26",26,-0.25696778280989,-1.52481914128554,-1.16143728694364
"27",27,-0.255522555937962,-1.29004887684711,-1.10538292156137
"28",28,-0.255522555937962,-1.31776397305859,-1.05999660361822
"29",29,-0.225351309556361,-1.29060526358682,-0.992976032003398
"30",30,-0.195071603205327,-1.29423986317716,-0.937941861382698
"31",31,-0.173974224093822,-1.19156616074053,-0.931920215158066
"32",32,-0.173974224093822,-1.32838034361645,-0.867266869009267
"33",33,-0.173802553374717,-1.08353295312317,-0.851984196980219
"34",34,-0.173802553374717,-1.14164492678625,-0.781208897262265
"35",35,-0.173629302157689,-1.04894857859671,-0.76771283261727
"36",36,-0.173629302157689,-1.00601992658097,-0.723634791957709
"37",37,-0.173629302157689,-0.966677671992874,-0.716955532588426
"38",38,-0.16682659547677,-1.1754440638073,-0.704112001128938
"39",39,-0.16682659547677,-1.16731766196372,-0.68506302604825
"40",40,-0.16682659547677,-0.982277257968216,-0.664756377391568
"41",41,-0.166728790645518,-0.855154060878412,-0.637467398953357
"42",42,-0.166728790645518,-0.82263668776902,-0.622400011324587
"43",43,-0.166728790645518,-0.982997537571079,-0.609294163979397
"44",44,-0.166728790645518,-0.789969615779087,-0.592331083391208
"45",45,-0.166726826506339,-0.831577005291454,-0.552423528512802
"46",46,-0.159332070372608,-0.902149752247948,-0.49112633534446
"47",47,-0.159332070372608,-0.860202531765312,-0.457213264565391
"48",48,-0.159332070372608,-0.944580274096613,-0.451779947913637
"49",49,-0.158434030618735,-0.729721023371286,-0.426889125035635
"50",50,-0.158150095586485,-0.781748536917913,-0.402266227783902
