"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-1671.75934151346,-179468.667834336,-170077.274539059
"2",2,-1623.19295164531,-149949.661619279,-146636.454976299
"3",3,-1211.93551769585,-127150.044753497,-123154.68158465
"4",4,-824.327418732974,-107512.488318254,-101385.395731563
"5",5,-741.427117957679,-90361.2968519045,-82604.7394383287
"6",6,-685.406436972114,-75069.915433162,-65194.4041003307
"7",7,-403.72085283848,-61752.0698460361,-52876.6372113359
"8",8,-403.72085283848,-50523.027208862,-42955.0740549472
"9",9,-315.252917993744,-41163.7349052878,-34799.3080150584
"10",10,-287.841170889643,-33214.9596325543,-27569.3213405634
"11",11,-273.156944866947,-26878.5612798984,-22825.2353487911
"12",12,-226.0371290905,-21637.0559226463,-18049.7485477581
"13",13,-191.016332171493,-17717.649193131,-14437.8618105432
"14",14,-137.416329311366,-14283.9705410649,-11716.2905271607
"15",15,-113.28458180293,-11456.6823922769,-9642.18287454781
"16",16,-99.2490990999937,-9355.99857692891,-7715.66999176086
"17",17,-76.5096922255249,-7644.20752590185,-6406.24018763746
"18",18,-73.0685517574332,-6224.33232705323,-5233.51505081247
"19",19,-73.0685517574332,-5232.61814261048,-4371.50309828459
"20",20,-64.1848440883932,-4243.10253434468,-3624.7613623398
"21",21,-58.6426502547781,-3739.08825752002,-2986.8848278601
"22",22,-49.4257571990098,-2972.35324555212,-2492.04877428729
"23",23,-36.0522281085339,-2448.51880926102,-2046.0723816382
"24",24,-32.4781108247133,-2064.71690052785,-1674.67760559197
"25",25,-29.030694141671,-1830.03474586832,-1389.92018938919
"26",26,-23.4099743450823,-1461.51346942571,-1149.72165415978
"27",27,-22.7756323183749,-1282.09611375169,-963.036247640589
"28",28,-20.1601919184296,-1113.15491572707,-792.921697438458
"29",29,-15.9963198853489,-967.525128636027,-667.014050676868
"30",30,-14.7369759247752,-1153.66653390443,-553.8643019229
"31",31,-14.7369759247752,-967.710911494849,-485.116563288619
"32",32,-14.2903772346143,-747.9640817774,-414.693887614108
"33",33,-14.2903772346143,-458.388400635966,-360.788454988976
"34",34,-13.3925897715075,-580.637034232307,-305.739070171945
"35",35,-12.930790712211,-412.763322813944,-260.98373421374
"36",36,-9.90710706118747,-549.72203930888,-222.957249637697
"37",37,-9.90710706118747,-320.55130003479,-186.005075321329
"38",38,-9.90710706118747,-439.988172498878,-160.677829428423
"39",39,-9.11603690032302,-468.969684160678,-136.789100688544
"40",40,-8.40474615928564,-147.336888060387,-120.484444965785
"41",41,-6.90829219638042,-411.955884237861,-101.532756939212
"42",42,-6.90829219638042,-220.128027016587,-86.6548762545031
"43",43,-6.18934760099638,-268.546215669578,-76.4748380510592
"44",44,-5.97513834636091,-178.698499981037,-67.5432334308259
"45",45,-5.5356357538885,-417.796280659296,-59.838750167658
"46",46,-5.0386930345753,-281.569481929116,-53.3489699841582
"47",47,-5.0386930345753,-280.695505105497,-48.2317625218627
"48",48,-3.19534035663739,-45.2136267665418,-44.1043168215409
"49",49,-3.19534035663739,-181.98128143943,-39.6822712746011
"50",50,-2.71390037586589,-185.72146005152,-36.751394734292
"51",51,-2.71390037586589,-209.131562953972,-34.0670745144871
"52",52,-2.41319684677226,-317.732611562461,-31.8828721145849
"53",53,-2.37070664849559,-205.747173791646,-29.7876683753984
"54",54,-2.29904373662678,-100.525583443019,-28.0380102400192
"55",55,-1.98451896623448,-154.863346609481,-26.0695467687106
"56",56,-1.73587462706836,-86.3747270391015,-24.6101929266066
"57",57,-1.73587462706836,-172.981549682984,-23.4218767490533
"58",58,-1.48580228907182,-171.669321870639,-22.2864046962058
"59",59,-1.34718728522569,-53.748996635746,-21.1168204909604
"60",60,-1.34718728522569,-438.140447032275,-20.2506972518354
"61",61,-1.24249002980586,-275.186252834925,-19.61591824763
"62",62,-1.24249002980586,-231.263128781632,-18.9055760534272
"63",63,-1.2277197939594,-225.656475361886,-18.0936287855656
"64",64,-1.2277197939594,-140.78440821904,-17.5369704633203
"65",65,-1.1815882605928,-145.580645787489,-16.9208495932684
"66",66,-1.11885713472119,-62.5782343737951,-16.2672537387525
"67",67,-1.08739434032668,-150.325196844039,-15.6702263831376
"68",68,-1.08739434032668,-380.907645728084,-15.1112395168059
"69",69,-0.987154816227837,-338.253574542174,-14.6740828357111
"70",70,-0.956233705486011,-289.61535379046,-14.0145780717075
"71",71,-0.843318219959454,-601.735569997805,-13.3544888644089
"72",72,-0.734501916207907,-140.572175778393,-12.9630644107714
"73",73,-0.711390617403621,-103.133265006967,-12.3577212718985
"74",74,-0.660748549070388,-80.6842393188995,-11.855891271043
"75",75,-0.510860920287003,-103.859696168512,-11.3287288080843
"76",76,-0.510860920287003,-216.944972917797,-11.0043878310568
"77",77,-0.46870478279562,-181.290194218251,-10.5169563738479
"78",78,-0.336135638508886,-67.295796386082,-10.0882510934478
"79",79,-0.321378006637301,-240.686561416049,-9.70822497659458
"80",80,-0.303032890100347,-407.069912392166,-9.32867553119578
"81",81,-0.303032890100347,-265.754527851905,-8.97725655567326
"82",82,-0.303032890100347,-315.115646171772,-8.77089040849061
"83",83,-0.303032890100347,-216.832142069328,-8.48264244263269
"84",84,-0.303032890100347,-95.1501404984669,-8.25774551047329
"85",85,-0.275552024398106,-286.710104674954,-7.96434810417193
"86",86,-0.247527009375454,-53.7349557186764,-7.67761644295867
"87",87,-0.247527009375454,-462.76533789104,-7.47931312851291
