"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-11425.0068197245,-190138.50025229,-188673.00875263
"2",2,-1227.25203009837,-103357.831159153,-86833.8530210897
"3",3,-728.795997726537,-51702.8029527085,-39482.272093881
"4",4,-564.667480552487,-25177.7672793065,-18605.1800520656
"5",5,-248.753190310813,-15087.9954938456,-11485.2131156723
"6",6,-177.570523935296,-8884.30932255048,-6255.86124563677
"7",7,-144.835792344157,-8325.1301198902,-3760.00101866199
"8",8,-131.187066923165,-5975.25889572677,-2579.0411413648
"9",9,-114.993379751271,-4528.60197115862,-1972.1106343611
"10",10,-114.285334188361,-3369.76130669082,-1385.16969654042
"11",11,-109.632288328566,-3073.46584371542,-1060.7041070282
"12",12,-93.4526117045754,-3755.5693903846,-874.232792002735
"13",13,-82.4146777737217,-3697.39364376617,-760.197941705787
"14",14,-82.4146777737217,-3416.50092054048,-680.952053677884
"15",15,-82.4146777737217,-2472.93527325186,-613.371697564287
"16",16,-82.2344395417884,-1460.58892174865,-533.48886856069
"17",17,-81.313030021695,-1515.61665465746,-455.67063546689
"18",18,-79.5197514829267,-2668.87238141465,-416.754282031393
"19",19,-79.0290506386399,-1817.63547519009,-374.752619780761
"20",20,-79.0290506386399,-3293.71720332183,-336.06977544553
"21",21,-78.6590712197729,-1017.88998998174,-308.053567054454
"22",22,-78.4525104108596,-2181.17094749303,-283.072847189633
"23",23,-78.0710352652474,-2776.83898097952,-249.703371827606
"24",24,-78.0351636325762,-2683.92778447713,-215.42895376778
"25",25,-77.146762261428,-1783.62063573226,-209.454336019273
"26",26,-77.146762261428,-2716.17474906787,-200.686466858909
"27",27,-76.9309920431727,-1747.94011990661,-199.618065065488
"28",28,-76.9309920431727,-1996.5031012407,-191.467878451918
"29",29,-76.9196841553743,-2109.25389799665,-187.055388558684
"30",30,-76.8698963643481,-2464.69070075334,-176.507484331284
"31",31,-76.8698963643481,-1403.34721873427,-171.584071279898
"32",32,-23.109916591444,-3209.86115642769,-169.199499689657
"33",33,-23.0907793904302,-2227.62662027701,-160.229366539389
"34",34,-22.900421385051,-1556.88508162505,-168.477188213005
"35",35,-9.49406906396762,-3037.64501027807,-162.857718000539
"36",36,-9.49406906396762,-1691.19175132317,-142.713472198841
"37",37,-9.49406906396762,-3581.07299768777,-137.257583784504
"38",38,-9.48663820107004,-2835.75454012891,-124.053101700974
"39",39,-9.48663820107004,-1883.57702443528,-116.662909454633
"40",40,-8.74607069921789,-1413.49161679102,-97.5026565061293
"41",41,-8.72762918511965,-1410.9903614761,-97.861389619676
"42",42,-8.72762918511965,-1633.89205331816,-72.856866049487
"43",43,-8.7250832573476,-2045.51804151135,-51.3800822818816
"44",44,-7.85773845207244,-1646.36812338716,-44.464402656366
"45",45,-7.56643420728319,-2370.63541870974,-39.7069737332218
"46",46,-7.36271328565969,-2072.48441948458,-37.4761550225118
"47",47,-7.36271328565969,-1622.70059298831,-35.4098039762324
"48",48,-7.36271328565969,-894.16007911244,-33.884409328324
"49",49,-7.34742289148711,-1895.06123493706,-33.1438929547891
"50",50,-7.27722643165855,-925.024138289757,-32.2628052835159
"51",51,-6.79081463897142,-2680.73289838633,-30.2425233407416
"52",52,-6.79081463897142,-2018.28518202762,-28.32141433957
"53",53,-6.78393610464322,-1206.74084295762,-28.1452069837275
"54",54,-6.49386742930069,-1866.69873485257,-24.7387076003055
"55",55,-6.17232585532014,-1718.9850330354,-23.8180206377367
"56",56,-6.17232585532014,-2641.17285764374,-22.9185321391773
"57",57,-6.17232585532014,-2572.58522296303,-23.3024848865394
"58",58,-6.17232585532014,-1395.31911954195,-22.6678973947172
"59",59,-6.17232585532014,-2311.22422833264,-21.1612030957285
"60",60,-6.17232585532014,-1427.44478625356,-21.1891807918804
"61",61,-5.91908801605468,-1593.22337421541,-20.0992590336429
"62",62,-5.89869438564528,-1101.90819370298,-19.5015773411434
"63",63,-5.89869438564528,-4493.57653084305,-18.1281969305226
"64",64,-5.8670684340014,-2541.0621039369,-18.4982991141582
"65",65,-5.8670684340014,-2230.93676279973,-19.5230650240763
"66",66,-5.6129610481272,-1718.00903224411,-18.5764568848709
"67",67,-5.58996965369632,-1851.48718464623,-19.4562901821309
"68",68,-5.53641022113945,-1841.66292210229,-20.2792320544032
"69",69,-5.47257026228108,-1578.91347125454,-20.7741989039818
"70",70,-5.32552358210163,-2680.99838261205,-21.7783164518997
"71",71,-5.19928470816852,-1464.27574923823,-22.6199580633432
"72",72,-5.18422118755527,-1472.72587823237,-22.0717398921936
"73",73,-5.18422118755527,-3755.39274287877,-20.7566576448125
"74",74,-5.18422118755527,-1457.45412020837,-20.7245667629587
"75",75,-5.18422118755527,-2697.30742425251,-21.5935167156465
"76",76,-5.1841721632455,-937.45712521265,-22.3042941056678
"77",77,-5.1841721632455,-2711.72107620457,-21.9564771496523
"78",78,-5.1841721632455,-965.215850186226,-22.9249230804055
"79",79,-5.1841721632455,-457.291328757713,-23.5390050720377
"80",80,-4.87389355785804,-2707.96983600431,-22.7538933259652
"81",81,-4.87389355785804,-302.606078224671,-20.8519473522636
"82",82,-4.87389355785804,-2988.17439111304,-19.9333741428836
"83",83,-4.84359709268832,-1177.19333236465,-18.7618458301243
"84",84,-4.7259879833117,-2084.34791456281,-17.1569530218765
"85",85,-4.52166544140185,-977.608636230853,-15.5927319168322
"86",86,-4.44047638506129,-1249.24756619502,-14.3397352192319
"87",87,-4.28123642304202,-1610.80335094229,-13.8703075337717
"88",88,-4.24988999415736,-2311.89260799478,-14.1205291063236
"89",89,-4.24988999415736,-3469.17434979814,-13.1114737434202
"90",90,-4.24988999415736,-2740.57336434237,-13.5039159869997
"91",91,-4.24988999415736,-1712.17377818544,-14.5500542221637
"92",92,-4.24988999415736,-2569.87047534677,-15.5183559750612
"93",93,-4.2427321864848,-1664.5411612893,-16.2147578729667
"94",94,-4.2427321864848,-2084.71756414725,-16.1346153007802
"95",95,-4.2427321864848,-1906.6048660926,-16.4204619209109
"96",96,-4.23945756571264,-1432.50817450079,-17.6991406498205
"97",97,-4.23945756571264,-2299.37262692578,-17.7061009875274
"98",98,-4.23945756571264,-2882.83789742929,-16.9698121714448
"99",99,-4.23945756571264,-1964.1966782278,-17.2449965162238
"100",100,-4.23945756571264,-1895.38545683105,-18.2552137231509
"101",101,-4.22939796969173,-1565.78953046259,-19.2663434218262
"102",102,-4.19340435313738,-2091.07289932016,-19.4447033426119
"103",103,-4.19340435313738,-2351.4817200016,-18.6161270367571
"104",104,-3.31400276044695,-1803.26001277339,-19.6087575415549
"105",105,-3.31400276044695,-2312.82347406032,-19.1551389809156
"106",106,-3.31400276044695,-1836.89225879055,-20.0150169220804
"107",107,-3.31400276044695,-2562.8971750948,-20.2228652997382
"108",108,-3.31400276044695,-1929.03544524591,-19.2970508542987
"109",109,-3.31372659611125,-2327.41402572435,-18.0258139133038
"110",110,-3.31372659611125,-2197.24558099727,-16.925094759217
"111",111,-3.28361332660324,-2499.80962808042,-15.0006837896374
"112",112,-3.2171713340837,-1253.50026415408,-14.892837014319
"113",113,-3.2029806602929,-1892.45004752208,-13.8140494375106
"114",114,-3.2029806602929,-2864.45897256352,-11.7348096855559
"115",115,-3.2029806602929,-1835.59540807358,-12.2042573244141
"116",116,-3.2029806602929,-2092.4273826394,-11.7082176640912
"117",117,-3.18183439401535,-1196.38788874699,-11.5007309728034
"118",118,-3.17352824310043,-2155.23171211182,-9.59362849347628
"119",119,-3.17352824310043,-994.40354543635,-9.101635572409
"120",120,-3.17352824310043,-1921.13339015347,-8.64135293122507
"121",121,-3.16982477276048,-1500.8914559903,-7.92060653565337
"122",122,-3.16982477276048,-993.134397151253,-7.82211865205761
"123",123,-3.16965176367926,-825.344520994153,-8.21202369086823
"124",124,-3.16965176367926,-1616.86319380311,-8.07355305295346
"125",125,-3.16965176367926,-1465.76526809876,-8.38043338439645
"126",126,-3.16965176367926,-1547.44261365641,-8.63803659590499
"127",127,-3.16965176367926,-1873.13997871322,-8.76206893830382
"128",128,-3.16965176367926,-425.811700853051,-9.07023153996516
"129",129,-3.16965176367926,-1384.76686236704,-9.48830544725819
"130",130,-3.16965176367926,-651.053758193893,-10.8634797800892
"131",131,-3.04113744548532,-1289.93983398741,-10.7744831371184
"132",132,-3.04113744548532,-2301.62562371905,-11.3215650392836
"133",133,-3.04113744548532,-2836.67077317393,-11.3106187018582
"134",134,-3.04113744548532,-675.865183322661,-10.7367609783077
