"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-6431.59660972373,-172082.016216486,-160538.142375604
"2",2,-4409.349430376,-86413.3669713752,-77073.5708888057
"3",3,-1854.50285689245,-44289.2487622434,-39726.6768352522
"4",4,-674.191010537359,-23458.622950429,-20367.2458395346
"5",5,-222.252875770005,-11758.4417871055,-10125.7336320055
"6",6,-187.227269378932,-6312.30221263245,-5051.0863914025
"7",7,-93.6892209143721,-3792.82778481955,-2540.5459266468
"8",8,-73.9202420285714,-2420.95376256211,-1326.12591121253
"9",9,-42.4510857250147,-1306.34783898782,-677.115821856578
"10",10,-36.7890254371929,-952.531485561211,-356.168113887603
"11",11,-21.3136801145403,-858.577020455379,-198.822736008232
"12",12,-17.0799018426878,-1193.82909028904,-104.896016158532
"13",13,-13.3070005643361,-1290.22585871618,-64.5194311208411
"14",14,-9.2686502496509,-591.066770475219,-43.1763962281923
"15",15,-6.91650129557898,-663.927483133741,-33.1853084591059
"16",16,-5.73018899681118,-1160.56386633716,-25.6678408763916
"17",17,-3.74724231292062,-1429.4672595,-19.9062743719026
"18",18,-3.02118752395539,-232.827962380403,-16.9998235969263
"19",19,-2.53716452457315,-1334.02071336344,-14.5225333415684
"20",20,-2.40720838521621,-410.78969161936,-12.812982672765
"21",21,-1.94783786121475,-482.346965916154,-11.1048629686984
"22",22,-1.91287811698796,-2885.06959779293,-9.6101841845828
"23",23,-1.91287811698796,-371.695286662207,-8.23215057508987
"24",24,-1.5825417208485,-766.024118626928,-6.7590044543962
"25",25,-1.1997666360907,-1057.66000956553,-6.02031467059943
"26",26,-1.05206265701306,-897.729777387531,-5.29105001942848
"27",27,-1.05206265701306,-1272.05875615835,-4.60250328954136
"28",28,-0.724637510138434,-1455.19364678721,-4.06809285457783
"29",29,-0.696247773908464,-923.761648623878,-3.53510929844632
"30",30,-0.665667156733466,-1904.87123529743,-3.05563856271015
"31",31,-0.648499098960128,-639.994479398807,-2.72079328393074
"32",32,-0.620920433096453,-379.771802191847,-2.30650880877437
"33",33,-0.612105735856566,-612.607347495602,-1.93602748133925
"34",34,-0.577582417313916,-516.321613940342,-1.69230956124774
"35",35,-0.566487335156873,-2324.51852307163,-1.50030991673317
"36",36,-0.555288307438753,-2249.24943210006,-1.3934218422365
"37",37,-0.550705447488722,-2746.80879815083,-1.26493330883396
"38",38,-0.542410569621548,-1292.99430195092,-1.19267270904059
"39",39,-0.522666787945222,-853.978941069963,-1.07932487062544
"40",40,-0.522524382085113,-1134.29493551404,-1.00105301417614
"41",41,-0.519480395457943,-714.253727449263,-0.949036210949233
"42",42,-0.519399903611055,-1531.41352837115,-0.929495128794231
"43",43,-0.51547570016718,-427.763869738556,-0.913849639636788
"44",44,-0.495252788116255,-1223.95345292819,-0.898411002390295
"45",45,-0.494995204996176,-1407.0411888985,-0.888982535409547
"46",46,-0.494943962102666,-761.105030643297,-0.682030600750553
"47",47,-0.494939816809422,-417.32351318986,-0.627734455088809
"48",48,-0.494937147336043,-703.039615651572,-0.616503639488728
"49",49,-0.494935994894496,-825.755389850892,-0.605527510353836
"50",50,-0.490287934601967,-1658.31177985695,-0.588874077754428
"51",51,-0.479646466936479,-454.56021993977,-0.565749839521773
"52",52,-0.479421158674001,-624.221679951446,-0.528327123491536
"53",53,-0.479349642784267,-686.92476149677,-0.513373663183377
"54",54,-0.479348682328631,-2599.3409980768,-0.502998961351273
"55",55,-0.477586884112921,-1014.09149232785,-0.49676840768737
"56",56,-0.477586799537585,-524.440513437522,-0.493797050560184
"57",57,-0.476335840744821,-1167.67912353518,-0.490170346586316
"58",58,-0.476335821647962,-171.035298284136,-0.488217812644513
"59",59,-0.476332116169729,-1158.85648209031,-0.484531421377368
"60",60,-0.476331384035508,-1822.74710889441,-0.481788086238779
"61",61,-0.476331065958826,-368.730415387931,-0.480198854775195
"62",62,-0.476106031058842,-1542.6806990812,-0.479345401354195
"63",63,-0.476106030814848,-581.639327231147,-0.478557860800375
"64",64,-0.476106029669191,-579.591872224719,-0.477708725344293
"65",65,-0.476105841841337,-1648.05135463241,-0.477313783090934
"66",66,-0.476105652163019,-381.935581792674,-0.477076552637064
"67",67,-0.476105455030784,-658.32196160697,-0.476839541456075
"68",68,-0.475893190818488,-195.505311643042,-0.476617258997683
"69",69,-0.475893080563592,-1191.60196804894,-0.476517958927518
"70",70,-0.475893080534556,-1924.39932769218,-0.47645455455454
"71",71,-0.47589308049352,-825.074304686979,-0.476388636728072
"72",72,-0.475893080373323,-1002.35990070785,-0.476326906345281
"73",73,-0.475893080316673,-486.815922106927,-0.476242014409547
"74",74,-0.475893080242733,-783.461043731722,-0.476122638635673
