"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-1017.97263742982,-176329.578625459,-167588.217925726
"2",2,-287.328743218487,-97790.3406258065,-82135.1952872824
"3",3,-107.065910493719,-54146.6609386436,-41688.850593256
"4",4,-76.7220083627005,-32469.4085946038,-22959.6816788809
"5",5,-63.1561796764896,-20875.8708900327,-13334.6529136253
"6",6,-52.8354275298883,-14047.2297237266,-8520.79056519348
"7",7,-44.7587353442664,-10340.1203483438,-5822.41567381014
"8",8,-33.7055403549209,-8280.97115808714,-4049.83803467066
"9",9,-24.5110530347547,-6415.79000896593,-2896.54247313154
"10",10,-19.1834959193746,-4935.53669150596,-2178.84214434577
"11",11,-18.7499310641148,-4547.86003265452,-1697.54973507659
"12",12,-14.4831720076712,-4117.87110599325,-1327.71018747161
"13",13,-12.2328190166743,-3572.2988864531,-1066.452156813
"14",14,-11.3901348497945,-3563.89670697837,-914.923733234862
"15",15,-10.2189680378452,-3134.63320721195,-840.506863810681
"16",16,-9.91609573794733,-3166.2573268716,-739.925100699335
"17",17,-8.7664129013466,-3622.34858640239,-718.821699207438
"18",18,-8.7664129013466,-2999.38588003159,-677.595459163
"19",19,-8.28778931451541,-2876.75117687832,-628.095822518429
"20",20,-7.96763640335171,-2607.48813328017,-579.947801268381
"21",21,-7.32200379325553,-3260.49953923017,-560.462961266839
"22",22,-7.32200379325553,-3113.03991193697,-540.412263890252
"23",23,-6.55697869622596,-2697.82039672667,-507.930078928558
"24",24,-5.21446330506468,-2647.7872962403,-502.804408110798
"25",25,-5.21446330506468,-2671.92792093245,-478.523680585239
"26",26,-5.19252012034739,-2590.44481005925,-456.635125835789
"27",27,-5.0115802082594,-2917.20982333572,-422.901913929271
"28",28,-5.0115802082594,-1717.37001586212,-397.326148844333
"29",29,-5.0115802082594,-2584.82544672775,-378.55895683266
"30",30,-4.97082450405818,-1711.28171103195,-360.910183130256
"31",31,-4.87903287942792,-2399.39613192298,-351.023975018211
"32",32,-4.87903287942792,-2510.09464547946,-345.573105503004
"33",33,-4.87903287942792,-2789.76441369163,-338.956686415704
"34",34,-4.87903287942792,-2164.39313149988,-331.106693355779
"35",35,-4.87903287942792,-2213.63948302478,-320.672742835618
"36",36,-4.87903287942792,-2588.34664851881,-322.614492849904
"37",37,-4.87903287942792,-3521.87282736049,-322.226362371314
"38",38,-4.87903287942792,-2836.60134831381,-320.00570523146
"39",39,-4.87903287942792,-2755.8251369577,-316.34488972878
"40",40,-4.74935449873507,-2637.70108472035,-315.408039611111
"41",41,-4.74935449873507,-2116.31918687824,-316.005114848978
"42",42,-4.74935449873507,-2918.22401956527,-308.161745784651
"43",43,-4.74935449873507,-2193.33749883021,-302.313674451685
"44",44,-4.74935449873507,-2369.17387587587,-289.346611600239
"45",45,-3.88932637488816,-2735.47115520024,-281.595235393565
"46",46,-3.88932637488816,-2571.21562771813,-272.756479265692
"47",47,-3.71093837800041,-2355.07686682508,-264.421171809696
"48",48,-3.71093837800041,-3284.93404975809,-265.435984783582
"49",49,-3.71093837800041,-2194.66929441754,-261.917164889227
"50",50,-3.71093837800041,-2582.01732216975,-271.475571488345
"51",51,-3.71093837800041,-2472.81373163655,-266.707599432235
"52",52,-3.71093837800041,-2966.5678866722,-265.498184286655
"53",53,-3.71093837800041,-2543.52330561877,-264.461641721844
"54",54,-3.71093837800041,-2026.31909214678,-256.287137512308
"55",55,-3.19773844706412,-2328.46182129338,-255.044309136445
"56",56,-3.19773844706412,-2640.80805877868,-250.105804367559
"57",57,-3.19773844706412,-2261.54960249355,-244.481866821683
"58",58,-3.19773844706412,-2263.99102732929,-237.599705370698
"59",59,-2.70144503556029,-2218.3796700286,-228.664153846875
"60",60,-2.70144503556029,-2521.4653603904,-227.87843358189
"61",61,-2.70144503556029,-1868.77614563853,-227.346241757203
"62",62,-2.70144503556029,-1912.01754500362,-227.649677758077
