"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-1158.63604779074,-178800.813590236,-168025.292644905
"2",2,-435.868822997952,-89003.3137978068,-81366.2093371671
"3",3,-309.659477996427,-44501.5859975266,-38483.2531488909
"4",4,-170.295532227908,-23198.6087306138,-18662.3470562359
"5",5,-124.156944016982,-12182.8084960853,-9449.87268447708
"6",6,-90.0014476640149,-7050.0175070471,-5022.91217638232
"7",7,-33.4174539357587,-4445.22961316772,-2716.14766112954
"8",8,-22.4528459679151,-3492.98691430178,-1480.65503811568
"9",9,-17.8958234779212,-2432.3894856716,-822.387726516466
"10",10,-14.0456656541703,-1424.01913580961,-426.52222588555
"11",11,-11.6491635032547,-1324.30679764386,-235.149549616536
"12",12,-8.82571022243082,-1071.09809114678,-145.571816814442
"13",13,-7.37130775928455,-1227.95577717088,-84.5100181912455
"14",14,-4.38029139798634,-1184.5265574941,-55.7069428780641
"15",15,-3.20798910601131,-1283.86408712575,-39.862425687638
"16",16,-2.55733683695246,-1164.22847866133,-31.0364490122325
"17",17,-2.06267788287163,-1896.61538070547,-24.5685552190093
"18",18,-1.35747300909423,-1189.2241592998,-20.3332393264192
"19",19,-1.00503686855124,-1064.39694593373,-17.1538665746015
"20",20,-0.902573284943044,-1117.06945389977,-14.5116258795372
"21",21,-0.902573284943044,-909.783478810084,-12.2870276096138
"22",22,-0.76525998519054,-987.035199221954,-10.6013365150711
"23",23,-0.521744779818982,-1152.99652890669,-9.13480743728833
"24",24,-0.338418154612174,-1255.64261093273,-7.87298094042912
"25",25,-0.221281011608259,-1348.37649608026,-6.92825758919048
"26",26,-0.213259964883341,-1513.92963556958,-6.0632763698181
"27",27,-0.171009981793894,-1859.99731317812,-5.31467986149476
"28",28,-0.160777222198543,-1378.12582279288,-4.63209965240638
"29",29,-0.136478467897724,-1291.36051036303,-4.01274794633507
"30",30,-0.130763124346929,-1228.92302185302,-3.56767380299
"31",31,-0.0995015786825491,-1390.92366407444,-3.11874380283793
"32",32,-0.0893525225700401,-1610.81933172457,-2.70654164196788
"33",33,-0.0388304095817258,-881.404813219519,-2.3201723551505
"34",34,-0.0186455964120928,-1274.34863456394,-2.02411213185978
"35",35,-0.0152334542347262,-1429.9838317064,-1.69700954561755
"36",36,-0.0127873475218788,-1720.22226105005,-1.43784531895569
"37",37,-0.0122664787538348,-1153.72922271102,-1.16697925141802
"38",38,-0.00849478058481807,-1155.39331316462,-0.951424408471961
"39",39,-0.00816598441318384,-841.997169506447,-0.756143190958753
"40",40,-0.00671989486954097,-1264.80156994049,-0.576160126975663
"41",41,-0.00123275151829567,-1477.91115126072,-0.467596718803238
"42",42,-0.00105133787500797,-1355.07492430753,-0.355963955060061
"43",43,-0.000920147912539093,-825.826028655241,-0.276589783429476
"44",44,-0.000898667197061798,-1282.40905608519,-0.211780221310582
"45",45,-0.00055708606588496,-795.412755336331,-0.171152586274016
"46",46,-0.000540401584729366,-1403.04149228447,-0.132047726658032
"47",47,-0.000505567839252308,-1082.43708355204,-0.0762918716043879
"48",48,-0.000307251100378991,-1236.48685328202,-0.0469591868939748
"49",49,-0.000269565554561169,-1371.17212236107,-0.0266493031920467
"50",50,-2.96114277652748e-05,-1084.94045628844,-0.0143420496237114
