"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-3675.1245231631,-173448.680242314,-164927.168961064
"2",2,-2013.40290199569,-92291.0593566947,-85926.4280784075
"3",3,-457.820990846574,-48873.6255457746,-39681.672248298
"4",4,-206.902562253884,-24377.9309614708,-16922.9763741068
"5",5,-162.67659138494,-13121.8967053625,-8111.8705650209
"6",6,-113.667759299374,-7397.06229102919,-4429.73037108332
"7",7,-75.8090046623658,-4828.17945368427,-2409.48346562126
"8",8,-59.5781786412541,-3831.18934200666,-1473.27050445242
"9",9,-40.6957210397376,-3384.5895201786,-991.361004909574
"10",10,-31.1768317778171,-2672.2045936651,-768.835147839224
"11",11,-29.1899044119947,-2125.82508732385,-632.537016504568
"12",12,-24.0547242781065,-1659.96805447026,-562.350619580093
"13",13,-19.2604880205864,-2699.94220026903,-446.665216232114
"14",14,-16.055487650183,-2678.76914586406,-426.235161702371
"15",15,-13.6891400051043,-2366.12048082093,-344.923647935523
"16",16,-12.921880656952,-4937.95442691034,-300.853430937786
"17",17,-11.3697930279719,-1614.2594912302,-269.981489956083
"18",18,-11.2807280738366,-2270.5358138782,-198.047501661623
"19",19,-10.5672391376553,-1148.44040843059,-160.685329950246
"20",20,-10.4588558043651,-1570.62412212341,-128.13674814224
"21",21,-10.4588558043651,-1057.62368594249,-92.1787676094896
"22",22,-9.03480138987289,-2000.59178748525,-75.176297048108
"23",23,-9.03480138987289,-805.364786610494,-72.2396667658356
"24",24,-9.03480138987289,-1227.00138330142,-70.0804986345185
"25",25,-9.03480138987289,-1831.54063110581,-61.7893039480075
"26",26,-8.74903601350982,-2340.7200966475,-60.777364764508
"27",27,-8.58715657731101,-2266.82318380518,-58.9037587493332
"28",28,-8.58715657731101,-891.357849270565,-58.8181881577509
"29",29,-8.17637698779892,-2076.84657594021,-63.7316393424526
"30",30,-8.17637698779892,-2533.82313956545,-61.5107958223875
"31",31,-8.17637698779892,-2763.06505957809,-59.6939594027152
"32",32,-8.17582743346665,-2456.07694299353,-57.5334893797581
"33",33,-8.17582743346665,-2126.15227500198,-54.3390456042103
"34",34,-8.17582743346665,-2019.2661969161,-53.2489275861995
"35",35,-8.17582743346665,-1216.19645177026,-50.4625100522015
"36",36,-8.17582743346665,-977.412947003978,-52.6334182532525
"37",37,-8.17582743346665,-1152.15213820697,-48.4713201947253
"38",38,-8.17582743346665,-1063.74360289311,-47.3746409283619
"39",39,-8.11667075787348,-2833.86043660873,-45.835760252365
"40",40,-7.23745244915572,-1733.85175133131,-44.9707064662739
"41",41,-7.17625017899568,-2586.20837674182,-43.2928181785661
"42",42,-7.17625017899568,-2245.60634779447,-41.4578312403564
"43",43,-6.33326016938812,-1070.82546684767,-40.6202578323913
"44",44,-6.33326016938812,-1397.01780907768,-37.9198875520016
"45",45,-6.33326016938812,-3014.13148954307,-34.7551284070064
"46",46,-6.33326016938812,-3345.49157476487,-33.6452201123062
"47",47,-6.33326016938812,-1168.36548437779,-33.2901334538246
"48",48,-6.32472823073172,-1819.16281332235,-31.4841145415253
"49",49,-6.32472823073172,-2740.59629725985,-30.3033800372084
"50",50,-6.09688670686648,-2771.41754446471,-29.7100186698905
"51",51,-6.09688670686648,-917.997051483362,-30.1207766927242
"52",52,-6.09688670686648,-2272.3823784426,-29.6442723139006
"53",53,-6.09688670686648,-2701.57194080171,-28.4328446880888
