"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-6573.57116892384,-176928.222349023,-165610.817138419
"2",2,-4237.76544633164,-99104.6421007271,-88226.4357360437
"3",3,-711.18890399491,-49619.2320146825,-35377.8961881764
"4",4,-377.256226692331,-25028.6413321061,-16531.1627741817
"5",5,-199.000462823216,-13628.1077582541,-8107.98582406989
"6",6,-91.0881858256267,-7197.70165142426,-4126.74332932748
"7",7,-44.3345123928056,-4293.74871302177,-2363.78361331063
"8",8,-43.7104577099995,-3351.40262351824,-1335.2240229872
"9",9,-29.2523345661343,-2562.97080200155,-1018.39807392933
"10",10,-28.2274959161276,-2776.92009864441,-661.000228493912
"11",11,-24.1455529132827,-2016.61828107834,-555.118374140017
"12",12,-20.3877854892867,-1930.83887002746,-357.799102789133
"13",13,-19.6610947842683,-667.963826198144,-258.82031465701
"14",14,-17.3165689953909,-2225.97323651922,-202.825700560568
"15",15,-15.569511479457,-1962.19250638283,-181.688050087504
"16",16,-14.3499591880586,-715.760480719987,-151.674745865468
"17",17,-8.93874614000113,-2680.54799664494,-104.258717603521
"18",18,-8.50497779921971,-1628.90932625548,-90.7080805067939
"19",19,-8.27911039357578,-2529.75229698549,-80.4803039344786
"20",20,-7.98846253837239,-1994.45092906513,-72.6285821134211
"21",21,-7.4913674392046,-1732.7666325568,-66.3827499054867
"22",22,-7.4913674392046,-3051.98100930821,-65.9942240471842
"23",23,-7.42535819508275,-2208.53179286257,-58.465140402025
"24",24,-7.42535819508275,-733.873486640337,-58.4314858424775
"25",25,-7.42535819508275,-1994.50835868086,-54.541126532599
"26",26,-7.38102172920665,-2102.95555460551,-51.3358878158738
"27",27,-7.13758877692871,-3937.26454984341,-48.4884663067699
"28",28,-6.17557472951411,-1283.9198223114,-46.7833077266055
"29",29,-6.17557472951411,-1461.24442508981,-45.6958164977521
"30",30,-6.17557472951411,-2888.95477102854,-42.2617168340714
"31",31,-6.17557472951411,-2033.76805318884,-40.1968067276211
"32",32,-6.17557472951411,-745.711905050086,-39.1847102192393
"33",33,-6.13726950166173,-1141.16571358027,-35.9484281885386
"34",34,-6.10852743795456,-2083.61594840045,-32.5449707455049
"35",35,-6.10852743795456,-1801.1498459158,-32.0254425376793
"36",36,-6.06274559563315,-2205.91857615111,-30.541506634552
"37",37,-6.06274559563315,-2477.65078466255,-30.6643768819099
"38",38,-6.06274559563315,-2569.72068214209,-30.5896807582656
"39",39,-6.06274559563315,-2887.05797943144,-32.770445142837
"40",40,-5.84889004325133,-1258.69277718458,-34.2144167233158
"41",41,-5.78055988357996,-1372.09890342062,-34.37486167188
"42",42,-5.78055988357996,-1528.615609941,-34.344632116084
"43",43,-5.78055988357996,-2706.66060123472,-34.9174328410505
"44",44,-5.27810089536683,-1390.32518426433,-36.7488221659788
"45",45,-4.60165395614201,-4397.00293449776,-33.2217724081132
"46",46,-4.2175467303233,-1721.94397291741,-33.6746173799089
"47",47,-4.2175467303233,-3479.0814416572,-30.1334608906814
"48",48,-4.1549731927284,-3416.24179764562,-29.4759490038235
"49",49,-4.12276630617682,-1140.24985237916,-28.1965491021194
"50",50,-4.12276630617682,-1847.93502996892,-27.1933947877692
"51",51,-4.12276630617682,-2642.69301947232,-29.4508741218879
"52",52,-4.12276630617682,-1060.82309204411,-27.4327080232927
"53",53,-3.81411325266968,-978.742950318952,-26.9167357894232
"54",54,-3.49636215741881,-945.541517298217,-25.8696160852298
"55",55,-3.49636215741881,-1171.51376599627,-25.3253979926082
"56",56,-3.49636215741881,-1868.73973997919,-24.6321978193238
"57",57,-3.49636215741881,-2114.67677597795,-24.1777564604284
"58",58,-3.27391761367724,-2823.03581204246,-23.2319005925255
"59",59,-3.27391761367724,-1881.6940085779,-22.7310842241701
"60",60,-3.27391761367724,-1591.23243577548,-21.5145539874961
"61",61,-3.04265165212142,-2416.37971278113,-21.7719192231629
