"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-1112.30640890973,-176805.688337313,-167380.120466016
"2",2,-1104.44561990353,-146936.714925947,-139731.153636721
"3",3,-1048.64352704177,-124248.707204705,-118394.63037273
"4",4,-737.970893214475,-104966.647118349,-99587.7801835469
"5",5,-398.810167706527,-87310.5742227017,-79843.7000330742
"6",6,-398.810167706527,-72553.5654603508,-65549.6055484867
"7",7,-380.204893447531,-60178.383764173,-53030.301072977
"8",8,-291.934613658735,-49347.381311814,-41854.6054553873
"9",9,-270.401050111249,-40127.3054402853,-33502.8893320325
"10",10,-215.612164314514,-32340.4603591826,-26711.644453116
"11",11,-160.33579966152,-26190.0902607523,-21272.1146752448
"12",12,-120.209935387944,-21305.1749333453,-17793.5312772509
"13",13,-110.073069275075,-17282.7297242812,-14942.7884867458
"14",14,-104.362410949,-14031.5772190573,-11902.9522114877
"15",15,-103.515896306252,-11469.6344996976,-9666.37863965742
"16",16,-75.6109807195245,-9335.25042161572,-7867.14835651921
"17",17,-70.2347134953219,-7831.54904897883,-6353.2848628369
"18",18,-58.4076567842356,-6514.97965244331,-5286.82257303939
"19",19,-58.1906052995425,-5478.62136778555,-4408.36786034797
"20",20,-45.3021105398562,-4317.43539383528,-3779.87470352237
"21",21,-43.1657143839392,-3739.79333697225,-3093.161560404
"22",22,-41.4968574143702,-2924.86073266527,-2503.97135812706
"23",23,-31.0207719833687,-2463.55333541273,-2015.27206055528
"24",24,-29.3240508782457,-2097.75552513051,-1610.75656044708
"25",25,-23.178504431897,-1665.30741210299,-1295.75337155494
"26",26,-22.8871924813112,-1342.39915618498,-1040.94275748565
"27",27,-21.8296322584388,-1131.79786894332,-867.982562525149
"28",28,-21.2301990932838,-1063.70486549443,-718.7454629451
"29",29,-19.4191926478632,-728.303107936575,-583.983596572119
"30",30,-18.2764749732084,-686.69983108247,-488.155612355403
"31",31,-16.1635840606431,-738.298847135261,-404.584066991467
"32",32,-13.6443526463337,-436.410524274758,-346.340901538247
"33",33,-12.9938598928965,-430.455042270949,-290.052025288063
"34",34,-11.6272401294533,-484.295657958254,-244.157479645978
"35",35,-8.84642788343501,-295.97607501033,-209.913177467722
"36",36,-8.84642788343501,-266.796778736182,-174.731067013124
"37",37,-7.5791510909723,-290.191528835923,-147.326841252573
"38",38,-7.5791510909723,-309.344513006365,-127.895924071226
"39",39,-6.58807572516081,-241.43609706426,-109.65074596166
"40",40,-6.58807572516081,-167.261917443152,-95.7850409069086
"41",41,-5.82040269217117,-294.317150625976,-84.3736809141553
"42",42,-5.72778116394206,-194.908031034394,-74.1496151886472
"43",43,-5.11903725503048,-260.357022185982,-64.5838812001183
"44",44,-4.50521000031355,-380.923987137349,-56.8738142222411
"45",45,-4.1210892892703,-80.129670811152,-51.1013348447112
"46",46,-3.89643550000187,-162.397860027852,-46.8122591263343
"47",47,-3.56970700241681,-174.5392912074,-42.2271722380284
"48",48,-3.53797453275066,-203.494541703528,-38.8219215960686
"49",49,-2.84992269490985,-188.280556523801,-36.2362514907884
"50",50,-2.56565311723488,-301.596152951758,-33.8832028192934
"51",51,-2.42717282975948,-329.67735634761,-31.70905636641
"52",52,-2.18513446631287,-225.203226040633,-29.7887741377744
"53",53,-1.95515900485603,-325.840871676913,-27.7987149074099
"54",54,-1.42267257639518,-127.405866358992,-26.134209753089
"55",55,-1.42267257639518,-66.2082442797323,-24.7206750826906
"56",56,-1.42267257639518,-169.498421149693,-23.7220253840971
"57",57,-1.28949626529625,-204.977403012944,-22.862788211919
"58",58,-1.28949626529625,-169.542098588297,-21.7114627609482
"59",59,-1.28949626529625,-365.883754646838,-20.7416832713506
"60",60,-1.18738560410759,-313.1619208238,-19.9147419641766
"61",61,-1.18383882023926,-47.0250699095685,-19.2030542894654
"62",62,-1.04050199109241,-156.398463558162,-18.3340735936158
"63",63,-1.04050199109241,-88.0807020731641,-17.6340190699211
"64",64,-0.960926880818343,-501.951212045653,-17.0940685668339
"65",65,-0.960926880818343,-226.461674991243,-16.4920549690849
"66",66,-0.955543014616362,-259.807346972337,-15.7327797789042
"67",67,-0.955543014616362,-151.569405883062,-14.9584114771371
"68",68,-0.954518703657319,-274.991182505647,-14.3643602174179
"69",69,-0.951801818804174,-189.020737155918,-13.8862116879931
"70",70,-0.850637124858293,-204.644919607639,-13.2862761374628
"71",71,-0.719350008143815,-34.8801280196779,-12.821304233438
"72",72,-0.665553708936728,-253.83935902714,-12.1595816846107
"73",73,-0.665553708936728,-512.799984252443,-11.7024456124656
"74",74,-0.665553708936728,-194.879921685507,-11.3554402995998
"75",75,-0.58845478073954,-387.715187671048,-10.7859680125745
"76",76,-0.58845478073954,-76.8710593541783,-10.3839020504739
"77",77,-0.571946392864072,-354.446227598901,-10.0308000201274
"78",78,-0.51618406929041,-63.9091998445307,-9.70916513533223
"79",79,-0.51618406929041,-127.748116409233,-9.37218005489149
"80",80,-0.51618406929041,-464.690563673694,-9.04136026670968
"81",81,-0.51618406929041,-162.001090402585,-8.5954540675052
"82",82,-0.462388907322649,-282.60370175798,-8.29982454404109
"83",83,-0.449514967523375,-95.1296112316764,-7.9415861813708
"84",84,-0.449514967523375,-546.978277441414,-7.66316621289119
"85",85,-0.427696120282843,-14.3118419444628,-7.35848256700501
"86",86,-0.370425873145485,-216.553383396309,-7.063774564034
"87",87,-0.370425873145485,-455.762297413021,-6.85513872139339
"88",88,-0.367244783474801,-518.330532851134,-6.5728672416996
"89",89,-0.343415027912685,-243.892877210966,-6.2915080271963
"90",90,-0.338161381525021,-188.0593419402,-6.07348431187746
"91",91,-0.338161381525021,-84.0044498918411,-5.84118329474126
"92",92,-0.325373363434273,-75.2668566017548,-5.66248535649641
"93",93,-0.295290000491304,-298.193000684066,-5.47637345192111
"94",94,-0.276488737098039,-422.874400955977,-5.24514747511865
"95",95,-0.276488737098039,-260.260879634272,-5.05729585694745
"96",96,-0.258397920773704,-191.066591072926,-4.89516744023062
"97",97,-0.258397920773704,-146.525200958358,-4.72518453390669
"98",98,-0.257414440565418,-63.1810797516372,-4.49311553098033
"99",99,-0.241866064085294,-236.495207431601,-4.3599077994143
"100",100,-0.241866064085294,-197.478223842194,-4.22547034695633
"101",101,-0.228524387081461,-197.623211666565,-4.0822292848079
"102",102,-0.228524387081461,-51.6271117273636,-3.91639832253909
"103",103,-0.145483467735986,-191.870811649825,-3.72309767833051
"104",104,-0.13428139713503,-274.78789152753,-3.61586639588051
"105",105,-0.13428139713503,-418.415282217966,-3.4703725548033
"106",106,-0.103986227408108,-66.7318478652823,-3.35651416647624
"107",107,-0.103986227408108,-361.664160494444,-3.21637043937859
"108",108,-0.103986227408108,-145.070598679976,-3.08414447900162
"109",109,-0.102684349051524,-14.2221535614092,-2.9464401277612
"110",110,-0.0971819085470965,-114.032615842419,-2.82028611915398
"111",111,-0.0971819085470965,-208.949995311815,-2.68821674392342
"112",112,-0.095468806291834,-269.797098340552,-2.59657942125514
"113",113,-0.09244607494498,-345.151304326128,-2.49895028157803
"114",114,-0.09244607494498,-328.906539232423,-2.41727915600976
"115",115,-0.0918354491137695,-71.3450880174608,-2.33961428161319
"116",116,-0.0671026184537709,-20.9937672552196,-2.24084768596685
"117",117,-0.0671026184537709,-254.651619201294,-2.15009064780648
"118",118,-0.0668043243201023,-393.366787398679,-2.05921158815809
"119",119,-0.0668043243201023,-162.443016022697,-1.96455191251557
"120",120,-0.0659916449424571,-372.309321016342,-1.89223179229108
"121",121,-0.065878564672634,-172.840574129492,-1.79452287056309
"122",122,-0.065878564672634,-118.954725232739,-1.73974950546696
"123",123,-0.0506905488362804,-493.725693774109,-1.65979596476634
"124",124,-0.0506905488362804,-215.429870089099,-1.59472221546921
"125",125,-0.0470400649650422,-368.167722501551,-1.51948753318259
"126",126,-0.0470400649650422,-415.115121375617,-1.45313804076755
"127",127,-0.0470400649650422,-280.216662653048,-1.3872103448546
"128",128,-0.0470400649650422,-221.38993814699,-1.32754194517516
"129",129,-0.0470400649650422,-149.3053727065,-1.25543243646429
"130",130,-0.0470400649650422,-411.489920883849,-1.21568935983438
"131",131,-0.0432092986963049,-51.7277871872162,-1.17245711770394
"132",132,-0.034457711917938,-278.299434845914,-1.13195574988581
"133",133,-0.0305447600487913,-77.268703834139,-1.09027132796392
"134",134,-0.0208811531531232,-187.735197803969,-1.05378095961222
"135",135,-0.019465997888598,-288.869761553926,-1.01594948786808
"136",136,-0.016344000981605,-260.670044782007,-0.974210192850379
"137",137,-0.0162045530776833,-18.7264058388046,-0.936308722101188
"138",138,-0.0121506844508119,-311.848844411466,-0.905658648676756
"139",139,-0.0121506844508119,-272.883243725148,-0.869286794150017
"140",140,-0.0104332284242368,-278.319002579939,-0.844855396957926
"141",141,-0.0103477092961707,-140.995963997864,-0.814704398554473
"142",142,-0.010127200157309,-331.275302030187,-0.78571888253936
"143",143,-0.010127200157309,-173.817319643298,-0.761639163927548
"144",144,-0.0100832266854741,-292.789046355465,-0.722666657793542
"145",145,-0.00932189006538735,-97.7404197753086,-0.699489896367056
"146",146,-0.0086937028672029,-327.251847746223,-0.668594890947533
"147",147,-0.00589886525703882,-156.399266645369,-0.635608680784547
"148",148,-0.00587425041121747,-290.54667907134,-0.612363335795408
"149",149,-0.0058719293635356,-21.6982351103559,-0.589571241557294
"150",150,-0.00586838158492071,-90.9226484683263,-0.566432471382559
"151",151,-0.00586496512739423,-174.331392932247,-0.548952282776369
"152",152,-0.00586496512739423,-234.354387869056,-0.532393569250948
"153",153,-0.00586496512739423,-79.6200237882086,-0.514758804161374
"154",154,-0.0058572250222845,-302.42745087844,-0.500096541605972
"155",155,-0.00585571991750733,-181.783093286839,-0.488912868946548
"156",156,-0.00585571991750733,-377.378286480365,-0.477680693563308
"157",157,-0.00535578185657002,-187.261538653392,-0.466372871563592
"158",158,-0.0042594709831306,-382.118476296372,-0.455718614183525
"159",159,-0.00425556549612089,-185.157430937153,-0.443489296953027
"160",160,-0.00406920194959035,-126.614851054949,-0.435580159534497
"161",161,-0.00406920194959035,-221.398955397476,-0.427510999422626
"162",162,-0.00405384077220674,-257.035363085739,-0.407396739756792
"163",163,-0.00405284134933019,-138.815016335931,-0.387582022484386
"164",164,-0.00405260838944237,-163.734588232249,-0.360480766185103
"165",165,-0.00405228719979682,-205.516287563346,-0.343643265527043
"166",166,-0.00405089548290789,-178.482959170558,-0.32379782502127
"167",167,-0.00404864244723129,-317.666836615212,-0.299501817405667
"168",168,-0.00404775143929932,-188.693059636256,-0.275650718317945
"169",169,-0.00404590116341836,-254.815236616212,-0.257170989440337
"170",170,-0.00358565517332394,-259.053505366186,-0.238755097005186
"171",171,-0.00334389312982104,-197.363307556265,-0.223854914696256
"172",172,-0.00284773336447053,-95.3009763623026,-0.207068580445213
"173",173,-0.0015499911771709,-91.6295955916726,-0.191265808917878
"174",174,-0.00154957293776903,-81.8121667265624,-0.180212946491734
"175",175,-0.00154951907287604,-383.762306357887,-0.166406504542232
"176",176,-0.00148632661688026,-395.708866804937,-0.156298119354034
"177",177,-0.00148632661688026,-148.349736029171,-0.149399180919037
"178",178,-0.00148626577817517,-272.063634128894,-0.140216360125248
"179",179,-0.00148612655729004,-124.497258260815,-0.131425628689199
"180",180,-0.00139669489875374,-223.655681734321,-0.127557039268927
"181",181,-0.00136743723420949,-49.7830257813576,-0.122480527884596
"182",182,-0.00136743723420949,-98.6012704204582,-0.119656797363739
"183",183,-0.00136743723420949,-100.693444944779,-0.115207698107301
"184",184,-0.00136743288325398,-287.709844161803,-0.11174650229261
"185",185,-0.00136743288325398,-362.544508154816,-0.110083946555834
"186",186,-0.00136742400403982,-148.329446497195,-0.108408995632752
"187",187,-0.00136737274290226,-510.933167167502,-0.106746553446865
"188",188,-0.00136737018982735,-307.400079755275,-0.105461954502424
"189",189,-0.00130656116890542,-434.884135407123,-0.104472845975496
"190",190,-0.00130656116890542,-281.160343349503,-0.103964073567918
"191",191,-0.00130554040231061,-54.1052691064319,-0.103502042664475
"192",192,-0.00130554018173932,-365.707341339199,-0.0952861795867316
"193",193,-0.00130509560561194,-191.060162857648,-0.0804727733151557
"194",194,-0.00130261784546519,-101.999647402101,-0.075793759086636
"195",195,-0.00128869054452529,-294.187601496385,-0.0692060701821804
"196",196,-0.0012885047491821,-161.764117965214,-0.0617627799131949
"197",197,-0.00128849480870343,-162.180423118372,-0.0537238715878008
"198",198,-0.0012884925256099,-201.155831875745,-0.0488856445141291
"199",199,-0.00128849235060962,-134.142295850605,-0.0455196546740105
"200",200,-0.000470532117072509,-141.595243165919,-0.0406297607923983
"201",201,-0.000455384321412211,-313.253262619639,-0.0385166997507751
"202",202,-0.000455378180231492,-468.626604890388,-0.033616281613452
"203",203,-0.000454998869239276,-334.772650551051,-0.0309644361227109
"204",204,-0.000454871712751626,-194.360298603064,-0.0292109927930815
"205",205,-0.000454868890801663,-195.221317419447,-0.0249239194080985
"206",206,-0.000156353618056215,-221.10534969583,-0.0228422728620393
"207",207,-0.000155453749420076,-1.09801487405997,-0.0203019049769095
"208",208,-0.000155433582441233,-61.7164577093632,-0.0183142737730288
"209",209,-0.000154895781780695,-385.269636356826,-0.0144152460478949
"210",210,-0.000154895781780695,-353.910914746053,-0.0129015405313504
"211",211,-0.000153834124160923,-136.50247692455,-0.0107515070859503
"212",212,-0.000153623041714113,-79.1133212613183,-0.00873648224713541
"213",213,-0.000153535231657287,-156.011143184747,-0.00795070854790332
"214",214,-0.000153500680537633,-125.063187725825,-0.00725843272584914
"215",215,-0.00015335376303014,-412.645276017069,-0.00665370168992485
"216",216,-0.000153238338807427,-234.166624777996,-0.00604283138784041
"217",217,-0.000153068061992911,-258.493791815299,-0.00574905018952077
"218",218,-0.00015298637593375,-438.300791665834,-0.00490118286788483
"219",219,-0.00015298637593375,-184.980728015154,-0.00425963696955396
"220",220,-0.000152885514397028,-342.417926684517,-0.00384999273506459
"221",221,-0.000152885514397028,-502.09788341272,-0.00328170661784686
"222",222,-0.000152736119138908,-170.199755486131,-0.00304082916233011
"223",223,-0.00015271071915528,-86.1392112254432,-0.00265003021774799
"224",224,-0.000152710610782947,-471.889474861602,-0.0023301363873065
"225",225,-0.000152685328032476,-159.990280089507,-0.00202088489324055
"226",226,-3.46041347356163e-05,-11.6162884399856,-0.00172747077129411
"227",227,-2.34597925224733e-05,-360.297359922693,-0.00157005249887927
"228",228,-2.34597889026134e-05,-164.254699216843,-0.00144978349118787
"229",229,-2.34595550175243e-05,-206.556143199031,-0.00123875272806906
"230",230,-2.34594833514734e-05,-178.046694268759,-0.00112449555348988
"231",231,-2.34584817643935e-05,-319.525658630125,-0.00103457077955245
"232",232,-2.34584807500937e-05,-142.04193920684,-0.000966813278754408
"233",233,-2.34469318215247e-05,-329.082355338624,-0.000901397658597247
"234",234,-2.34469317824448e-05,-222.13687658201,-0.00079980559029984
"235",235,-2.34469289036809e-05,-387.242093530736,-0.000751137619645981
"236",236,-2.34444056360417e-05,-238.909495588512,-0.000700613137496475
"237",237,-1.74745442997448e-05,-290.621416000685,-0.000655727535168005
"238",238,-1.74729544298202e-05,-88.3625101177058,-0.000612331767985275
"239",239,-1.74698617467328e-05,-206.099305179609,-0.00057455341020507
"240",240,-8.67100421650946e-06,-341.805101028713,-0.000497448970496883
"241",241,-8.67100398878051e-06,-156.734213079952,-0.00042336237852787
"242",242,-8.67100398878051e-06,-335.878888246946,-0.000351160492559899
"243",243,-3.32520919243962e-06,-507.624469401345,-0.000299094003749012
"244",244,-3.32439158903242e-06,-153.660342678322,-0.000271846663311948
"245",245,-2.25592060658641e-06,-244.53388436889,-0.000231112316355109
"246",246,-2.25592060658641e-06,-149.763729781015,-0.000202339335145219
"247",247,-2.25592060658641e-06,-205.114877836937,-0.000163742745432494
"248",248,-2.25449576127801e-06,-7.97285240532409,-0.000150721578383539
"249",249,-2.25440895889051e-06,-212.156196481954,-0.000119727758485411
"250",250,-2.25437743850421e-06,-170.592437025589,-0.000103046935541329
"251",251,-2.25437743814894e-06,-215.245781820306,-8.96569722343088e-05
"252",252,-1.90983779724263e-06,-23.2349693275691,-7.9891178559599e-05
"253",253,-1.90983779724263e-06,-324.055870421661,-6.3888738968565e-05
"254",254,-1.90983779724263e-06,-68.474535221208,-5.58411437062034e-05
"255",255,-3.85027916394165e-07,-385.755053517707,-4.83843843916532e-05
"256",256,-3.85027916394165e-07,-150.548483625859,-4.44551818535643e-05
"257",257,-3.85027912841451e-07,-291.538688235105,-3.8277135989695e-05
"258",258,-3.84994765667557e-07,-65.9540590560263,-3.41001285407927e-05
"259",259,-3.84986119428277e-07,-107.971006903327,-2.74399283441085e-05
"260",260,-3.8498611765192e-07,-164.56472758085,-2.3847296422197e-05
"261",261,-3.8498611765192e-07,-268.73175848767,-1.91001255867462e-05
