"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-903.76040010091,-177343.888794827,-169854.829800379
"2",2,-500.53547889356,-97728.0044954656,-81377.2521452407
"3",3,-143.016015973174,-54005.3993128144,-38112.8335770055
"4",4,-79.2743797513395,-29701.0843811452,-19833.4871864592
"5",5,-32.2664472363308,-17911.7650084343,-11951.8352203744
"6",6,-30.2301806769274,-12184.6987195569,-7493.25628989275
"7",7,-28.4451139562084,-9442.09055673143,-4935.133735218
"8",8,-19.0626059174548,-6855.27980795113,-3257.3181127728
"9",9,-18.7103229605318,-5985.99535364243,-2435.19596993384
"10",10,-12.4368664601672,-4624.43079235559,-1788.0852732069
"11",11,-12.2309129608158,-4011.16651607918,-1347.80997443651
"12",12,-9.20109688251731,-3872.01542873841,-1016.83156866627
"13",13,-7.83633690266303,-2875.58556037244,-833.996952918375
"14",14,-7.83633690266303,-2876.73213707031,-704.79556967825
"15",15,-6.98764166942961,-3302.82229232641,-586.470534668436
"16",16,-6.37787973579919,-2586.974413808,-534.059839584315
"17",17,-6.37787973579919,-2590.67504700971,-474.236049202561
"18",18,-5.76226248659661,-3256.13844584033,-439.264863113088
"19",19,-5.76226248659661,-2344.9185956023,-399.88269831674
"20",20,-5.49780476681289,-2206.63277952714,-360.254496936107
"21",21,-5.44680910785571,-2741.46164449597,-348.025269851319
"22",22,-5.37749635239787,-2754.82153021775,-333.824199390867
"23",23,-5.37749635239787,-2509.79997266662,-328.714100778736
"24",24,-5.37749635239787,-2357.33974098726,-323.799244327216
"25",25,-5.25351277224781,-3232.41994180338,-297.481994052128
"26",26,-5.25351277224781,-2544.79677935489,-301.343092112753
"27",27,-4.87820553046221,-2751.66439053132,-289.270317146982
"28",28,-4.87820553046221,-2128.6865347486,-277.606746581699
"29",29,-4.29466621865731,-2520.2595700479,-271.33693798976
"30",30,-4.13017381531051,-2462.4644387128,-266.081957310182
"31",31,-4.08532385489748,-2390.4387392832,-260.221147828017
"32",32,-4.08532385489748,-2861.15400904241,-254.292170968533
"33",33,-4.08532385489748,-2714.70957228751,-246.773277855662
"34",34,-4.08532385489748,-2606.15782514396,-243.229185219943
"35",35,-4.0821827886019,-2795.68196834482,-239.768377051161
"36",36,-4.0821827886019,-2751.00726020715,-242.751194531753
"37",37,-4.0821827886019,-2221.51166735505,-241.171181100726
"38",38,-4.0764392039362,-2620.07514158656,-242.305114483173
"39",39,-4.0764392039362,-2563.39801775358,-242.168740802708
"40",40,-3.72001595362664,-2459.78297925847,-236.750724966543
"41",41,-3.70986511483257,-2438.11869665255,-231.981954493064
"42",42,-3.70986511483257,-1830.17439933277,-226.338568274826
"43",43,-3.38171759505235,-1941.14558658521,-223.22660014423
"44",44,-3.23307771872116,-1934.97709172315,-219.322165298139
"45",45,-3.23307771872116,-2377.33748912956,-215.92675935666
"46",46,-3.10288127102673,-2190.3662425291,-212.988501073822
"47",47,-2.92293611974266,-2090.39981504031,-209.956126802686
"48",48,-2.92293611974266,-2125.15647204719,-207.447095436528
"49",49,-2.92293611974266,-2640.07926519385,-202.715610567907
"50",50,-2.92293611974266,-2774.12698484649,-196.373765578874
"51",51,-2.92293611974266,-2092.87335610965,-195.480716641675
"52",52,-2.92293611974266,-1928.91000579103,-187.026708586154
"53",53,-2.92293611974266,-2645.2185826674,-189.200143335761
"54",54,-2.92293611974266,-2251.85562658811,-186.67019659788
"55",55,-2.92293611974266,-1559.80906348784,-175.638371403625
"56",56,-2.92293611974266,-1797.24372848982,-170.677190785068
"57",57,-2.92293611974266,-2190.82249748411,-167.709207656111
"58",58,-2.92293611974266,-2358.80016479406,-165.030047095546
"59",59,-2.69429995332111,-2180.33030671645,-159.952043148092
