"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-1396.29377966719,-180317.799782813,-170290.286588531
"2",2,-691.198324308822,-98329.006053962,-79328.6288447552
"3",3,-172.902123721486,-53135.247645106,-38852.6277899376
"4",4,-52.5386146599977,-29925.1079119525,-21422.1194132259
"5",5,-45.4650200788296,-19024.977660858,-12393.3080753306
"6",6,-35.0895705534814,-12773.4153446438,-7668.06050059083
"7",7,-28.9613899890951,-9683.92801660912,-5384.20909922651
"8",8,-28.9613899890951,-6802.23241234843,-3502.39653177374
"9",9,-19.7593834044435,-5484.41009471913,-2309.10214962266
"10",10,-19.6599265552766,-3932.70551104966,-1704.19643489596
"11",11,-18.1345141244929,-3960.17901318901,-1326.3291659496
"12",12,-14.6345758644761,-4183.58430626871,-1018.74786964149
"13",13,-13.0329471156024,-2664.77171702945,-792.232494625464
"14",14,-11.9968829779618,-2822.61753049653,-662.403842151241
"15",15,-11.1695881787973,-3190.11203244858,-571.112442164144
"16",16,-11.1695881787973,-2529.51668421962,-524.964012845084
"17",17,-9.8417296492639,-3053.03811615332,-462.571558408541
"18",18,-9.8417296492639,-2214.90018023969,-408.273705361848
"19",19,-8.60174372252356,-3022.13649483035,-381.480041681431
"20",20,-8.60174372252356,-2539.13884881531,-363.626809034865
"21",21,-8.60174372252356,-2889.24314478538,-337.633734381163
"22",22,-7.53708607720717,-2198.79489046266,-324.236247378341
"23",23,-7.53708607720717,-2551.65055836873,-311.435589616346
"24",24,-6.81075686010061,-1947.63036445742,-304.314853044571
"25",25,-6.70780197300835,-2375.26346426866,-294.159051368309
"26",26,-6.70780197300835,-1673.21882520617,-288.811329775236
"27",27,-6.70780197300835,-1613.28282457441,-279.257317799067
"28",28,-6.2644781711955,-2509.51051114543,-271.436005881072
"29",29,-6.03896980040189,-2692.87525509255,-260.244673586393
"30",30,-6.03896980040189,-3207.37724997635,-261.204520801877
"31",31,-6.03896980040189,-2108.42682335446,-258.635118251306
"32",32,-6.03896980040189,-2811.78304603006,-250.694733548832
"33",33,-6.03896980040189,-2206.15977999191,-246.418404962559
"34",34,-6.03896980040189,-2483.22647247796,-247.41791526719
"35",35,-6.03896980040189,-2234.56401041098,-240.40756050389
"36",36,-5.99846174302827,-2389.70107652164,-240.227642903524
"37",37,-5.99846174302827,-2782.48067042303,-236.992506561566
"38",38,-5.99846174302827,-2347.51223040521,-237.912816639511
"39",39,-5.99846174302827,-2715.82428467882,-231.925905164316
"40",40,-5.99846174302827,-2695.56287307242,-233.996438315856
"41",41,-5.71993320096729,-2286.71845803815,-235.874837505191
"42",42,-5.71993320096729,-1985.45863732433,-232.492989558397
"43",43,-5.65339872504616,-2355.41054295926,-232.825270198747
"44",44,-5.65339872504616,-2408.31332425524,-229.101248861689
"45",45,-5.65339872504616,-2125.27980496807,-225.18705740419
"46",46,-5.65339872504616,-1992.86930744352,-213.084532731709
"47",47,-5.65339872504616,-2257.05772613396,-202.313721399351
"48",48,-5.65339872504616,-2233.18293374851,-194.638115976989
"49",49,-5.65339872504616,-2099.62946836313,-189.980990611137
"50",50,-5.57957866425214,-2456.81976578615,-188.25161855007
"51",51,-5.57957866425214,-2404.05053298668,-187.902607695113
"52",52,-5.57957866425214,-1782.79343349473,-190.94673293743
"53",53,-5.57957866425214,-2332.13435430305,-189.242301955088
"54",54,-5.57957866425214,-2255.60838930569,-182.767159551349
"55",55,-5.57957866425214,-3167.65463504134,-179.513442642579
"56",56,-5.57957866425214,-2030.94559006134,-174.087498067155
"57",57,-5.3669608087918,-2560.67886176293,-175.767398372084
"58",58,-5.3669608087918,-2187.29013584728,-170.140514827591
"59",59,-5.3669608087918,-2072.45593341516,-168.046378319221
"60",60,-5.3669608087918,-2370.31821857383,-167.815219266573
"61",61,-5.3669608087918,-2167.26178352499,-167.541885035322
"62",62,-5.3669608087918,-2295.54059794707,-166.993293020665
"63",63,-5.3669608087918,-1950.40944851141,-165.652188488911
"64",64,-5.28509540398416,-2162.3553956963,-167.476787586113
"65",65,-5.28509540398416,-1878.59045116642,-167.381574406867
"66",66,-5.28509540398416,-1717.48341718249,-168.271836379169
"67",67,-5.27336530541664,-2554.84801952349,-172.655174955609
"68",68,-5.27336530541664,-1861.62051520573,-166.381746222511
"69",69,-5.27336530541664,-2338.59792890381,-165.615816460983
"70",70,-4.5064945601493,-2339.41018102584,-161.115576662843
"71",71,-4.5064945601493,-2336.8912753266,-163.803404367059
"72",72,-4.5064945601493,-2642.07313555775,-161.346420316065
"73",73,-4.5064945601493,-2273.25641243974,-163.730637676968
"74",74,-4.5064945601493,-2956.4859549997,-158.514561293122
"75",75,-4.5064945601493,-2055.34440625571,-153.291382975695
"76",76,-4.5064945601493,-2311.05196504653,-155.390051759145
"77",77,-4.44575915211085,-2159.4374101342,-155.519154831053
"78",78,-4.14225479672152,-2832.08584173686,-160.820499488618
"79",79,-4.07162892444873,-2716.16325074034,-153.96708043765
"80",80,-3.91616331904915,-2439.49713157477,-149.697858317519
"81",81,-3.91616331904915,-2602.39168253248,-149.10691531922
"82",82,-3.91616331904915,-1851.29970610648,-143.192039922028
"83",83,-3.91616331904915,-2477.9095406817,-136.906363405997
"84",84,-3.80384110585559,-2490.71341053985,-133.132243684575
"85",85,-3.80384110585559,-2439.7555796174,-130.967067806598
"86",86,-3.80384110585559,-2217.05070482351,-128.993545986292
"87",87,-3.80384110585559,-2190.43130993202,-128.775399248543
"88",88,-3.80384110585559,-3069.80017618659,-125.435382628568
"89",89,-3.80384110585559,-2304.97670076978,-119.832237953289
"90",90,-3.26336363588448,-2640.94993585095,-117.991703763812
"91",91,-3.26336363588448,-2559.62324157545,-115.623136335486
"92",92,-3.26336363588448,-2368.53856782808,-115.682353567689
"93",93,-3.17389954405121,-2225.45491300795,-114.321138142908
"94",94,-3.17389954405121,-2198.12245686514,-110.484978771942
"95",95,-3.16976130470036,-2607.39118820097,-112.340237588739
"96",96,-3.11376750778477,-2412.55088164082,-109.455687018324
"97",97,-3.11376750778477,-3021.61942788834,-107.914300280539
"98",98,-3.07625147011595,-2076.07055606031,-111.929615114662
"99",99,-3.07625147011595,-2561.56691453844,-116.260599091145
"100",100,-3.07625147011595,-2058.6599834366,-119.435682409621
"101",101,-3.07625147011595,-2038.57401209232,-120.522926495412
"102",102,-2.92135038337322,-2300.3134405829,-122.190361285773
"103",103,-2.90278024997862,-2357.80606024191,-118.257776030422
"104",104,-2.90278024997862,-2151.07913494388,-115.911986667527
"105",105,-2.90278024997862,-2190.75798084984,-115.565764368405
"106",106,-2.90278024997862,-1897.51505411124,-112.395315864831
"107",107,-2.90278024997862,-2669.97996933837,-108.728657461258
"108",108,-2.90278024997862,-2564.90923153894,-106.71192181421
"109",109,-2.83782308212743,-2411.14751755686,-103.02119177122
"110",110,-2.6435030934998,-1879.62585158852,-99.5313567910107
"111",111,-2.6435030934998,-1947.06192873368,-94.8240664724618
"112",112,-2.6435030934998,-1584.23273296121,-94.7651905479989
"113",113,-2.17655086208963,-1906.27122286629,-92.1776139664317
"114",114,-2.17655086208963,-2110.60949979679,-90.1831207071146
"115",115,-2.17655086208963,-2101.25002346474,-89.3237682484896
"116",116,-2.17655086208963,-2017.896310134,-88.2983686893964
"117",117,-2.17655086208963,-2090.21947130525,-85.1830431499358
"118",118,-2.168935052116,-2023.53390370539,-83.6683631884997
"119",119,-2.168935052116,-1770.64460606568,-81.4427411980388
"120",120,-2.168935052116,-1727.63984432918,-79.0323689063627
"121",121,-2.09245785944925,-2063.19412410114,-77.3007654704958
"122",122,-2.09245785944925,-2754.15587027188,-74.956978822377
"123",123,-2.09245785944925,-2319.09163283699,-74.8947302723071
"124",124,-2.09245785944925,-2767.60991130328,-75.0373279635087
"125",125,-1.89136500866722,-1892.89815888114,-74.030979094431
"126",126,-1.89136500866722,-2549.97587103313,-72.6632991354707
"127",127,-1.56180714557911,-2315.63449501433,-72.5044409714896
"128",128,-1.56180714557911,-2156.73353713021,-75.534171749974
"129",129,-1.56180714557911,-1941.95703245149,-75.2352143771765
"130",130,-1.56180714557911,-2311.03914974885,-75.0963366768458
"131",131,-1.56180714557911,-2094.70857082926,-76.8726265247625
"132",132,-1.55899534706114,-1327.7390690461,-77.6807286359738
"133",133,-1.55899534706114,-1680.62014941565,-75.6645612447729
"134",134,-1.55899534706114,-2135.13927451425,-74.7159891149529
"135",135,-1.55899534706114,-1904.11021220405,-74.0809937106908
"136",136,-1.55899534706114,-2362.16638016569,-74.2223306023912
"137",137,-1.55899534706114,-2844.00233365754,-74.1011333114655
"138",138,-1.55899534706114,-2551.13156985065,-73.8540628248541
"139",139,-1.47766128108201,-2896.90427422508,-73.5914786653175
"140",140,-1.47766128108201,-2657.15954200984,-75.5718365637866
"141",141,-1.43855087641101,-1771.63700938703,-77.1550003901883
"142",142,-1.43855087641101,-1192.51044038654,-77.5032999374077
"143",143,-1.43855087641101,-1466.64251150425,-76.276631677463
"144",144,-1.43855087641101,-2003.75922515471,-74.2012685969854
"145",145,-1.43855087641101,-2291.93796466833,-75.3233220194454
"146",146,-1.21656145619746,-2711.67322500314,-74.0091947003897
"147",147,-1.21656145619746,-2861.09969120788,-72.3437253089474
"148",148,-1.21656145619746,-2166.91332593552,-74.1494007664579
"149",149,-1.20773813121005,-1996.5668035532,-75.6336944044282
"150",150,-1.20773813121005,-2202.4497527231,-76.3980797193348
"151",151,-1.20773813121005,-2621.18376444795,-79.916789492835
"152",152,-1.20773813121005,-2626.22446941804,-82.7904252958118
"153",153,-1.17408062798905,-2213.47192241914,-84.687180969426
"154",154,-1.17408062798905,-2366.03011259956,-86.7211920083319
"155",155,-1.02317471317815,-2404.09513861509,-85.8770263741187
"156",156,-1.02317471317815,-2462.94538427292,-83.2637591542246
"157",157,-1.02317471317815,-2861.33853109999,-83.9453855652254
"158",158,-1.02317471317815,-2341.06522869876,-81.3318276557451
"159",159,-1.02317471317815,-1683.58212742198,-78.4112462080113
"160",160,-1.02317471317815,-2433.4581676991,-78.3317024866325
"161",161,-1.02317471317815,-2408.63888697889,-77.311448733845
"162",162,-1.02317471317815,-2734.6986173595,-78.2388849221651
"163",163,-0.946179539029821,-2347.38383309613,-78.8298445775334
"164",164,-0.946179539029821,-2008.8794799448,-78.6159886742619
"165",165,-0.946179539029821,-2106.80453093241,-79.5301254704818
"166",166,-0.946179539029821,-2398.88404717091,-79.7575302938832
"167",167,-0.946179539029821,-1948.1398220673,-80.6882594012934
"168",168,-0.946179539029821,-1582.99497946911,-79.6474801322461
"169",169,-0.946179539029821,-1912.05307362966,-78.1026399467741
"170",170,-0.946179539029821,-2119.80414835524,-77.4072214652079
"171",171,-0.946179539029821,-2551.53201848002,-76.2496227306484
"172",172,-0.946179539029821,-2234.82005709127,-76.8673168543752
"173",173,-0.946179539029821,-1944.28203389102,-75.0317319724449
"174",174,-0.946179539029821,-1906.97026488639,-77.5414684570349
"175",175,-0.946179539029821,-2486.56040875857,-77.4874262749354
"176",176,-0.946179539029821,-1850.65991954364,-79.5344392622016
"177",177,-0.946179539029821,-2803.44137207426,-78.4947012892167
"178",178,-0.946179539029821,-2403.64036578762,-77.0320864038416
"179",179,-0.946179539029821,-2889.1823740976,-77.9254475465817
