"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-4603.8874370233,-174364.609477877,-161375.078808287
"2",2,-4515.27798814871,-144089.78865163,-135276.105524023
"3",3,-4404.55050013486,-124417.879601594,-117684.914710674
"4",4,-2559.97276143818,-104639.990151371,-92850.3360624712
"5",5,-1940.57873969218,-87873.8252382974,-77980.0003349651
"6",6,-1940.57873969218,-72260.3553841261,-61936.6065213286
"7",7,-1568.82085795364,-59287.5953830369,-52343.2848470151
"8",8,-1108.1938246505,-48466.0994157514,-40855.0783758176
"9",9,-985.628545096088,-39691.1965584869,-34823.6215168446
"10",10,-905.375044829467,-32479.3603248981,-26802.765787104
"11",11,-750.497744338854,-25830.5301529766,-22369.0331254424
"12",12,-673.969042978937,-21480.4298674277,-18434.9212062572
"13",13,-523.514976913788,-17211.6727319014,-14626.215103407
"14",14,-523.514976913788,-14485.210275005,-11939.7355761227
"15",15,-523.514976913788,-11999.5035273348,-9649.91566447944
"16",16,-508.359045962272,-9742.67380307197,-8171.44578932167
"17",17,-356.000708229,-7891.13528793108,-6525.01698255901
"18",18,-347.412348290591,-6363.97778824814,-5341.52261636037
"19",19,-327.930235086454,-5330.42472006409,-4335.0616120758
"20",20,-288.141123068779,-4336.7255488581,-3504.92381450239
"21",21,-266.634977227901,-3763.83473392764,-3022.30065602
"22",22,-245.900373045703,-2964.96833539471,-2638.64095572414
"23",23,-217.620499233179,-2479.78106114163,-2266.79459280937
"24",24,-106.247274762049,-3008.85611562446,-1977.76542999069
"25",25,-96.0711603493321,-1886.77492333723,-1701.11663806466
"26",26,-75.3927893074871,-1948.39905782761,-1495.06183224637
"27",27,-72.7402046862644,-1564.8160845569,-1299.38536924983
"28",28,-65.5316311074643,-1408.01042281559,-1160.22356505189
"29",29,-59.1763433202003,-1219.75147806616,-1025.58197190473
"30",30,-56.5609028156886,-1088.62199068916,-848.523946504612
"31",31,-49.9370152715355,-1076.99248993786,-718.330628375986
"32",32,-49.9370152715355,-1248.04810684618,-616.253596480409
"33",33,-48.6130593547952,-599.26877843903,-501.652522151026
"34",34,-47.9760669918913,-511.484847109238,-438.591053173729
"35",35,-43.9531851113889,-917.607395614314,-386.747359160585
"36",36,-42.1868674346582,-376.624789547378,-356.545136726877
"37",37,-40.507093509078,-539.936101155963,-324.333472320788
"38",38,-38.5460661075292,-294.419058104605,-293.588591258372
"39",39,-27.2788838126601,-441.681496381936,-270.012257421062
"40",40,-27.2788838126601,-243.803407590314,-257.824447324708
"41",41,-27.2640291119485,-218.7649929275,-233.61612751913
"42",42,-23.9649588370063,-384.907293648637,-213.277044882151
"43",43,-22.5656850660563,-310.998182490354,-200.110474272869
"44",44,-14.0951988719646,-162.208186548626,-164.281396145938
"45",45,-13.198850260439,-244.912671410706,-130.144232983696
"46",46,-12.8990304430436,-668.729972309829,-122.237638610171
"47",47,-11.2345785232765,-135.804995346904,-109.420665154528
"48",48,-10.4918455779435,-639.691936332112,-104.350079181836
"49",49,-9.5970189852977,-142.58270351094,-100.009849929553
"50",50,-9.5970189852977,-129.683854646454,-92.2226882274456
"51",51,-9.51798413930547,-212.890743869863,-76.0908459650614
"52",52,-9.51798413930547,-677.421747271707,-63.060039559632
"53",53,-8.77924200946557,-61.8666348872884,-58.0068670665307
"54",54,-8.32402739061232,-80.5997512229874,-51.2769604826401
"55",55,-7.5216208846048,-827.53389702311,-47.0497863597139
"56",56,-7.3110209407761,-653.301659549289,-42.1932282843135
"57",57,-7.3110209407761,-122.941658994763,-39.726699955043
"58",58,-7.3110209407761,-138.567710184788,-36.8509886009177
"59",59,-5.50468113375011,-489.795340117481,-33.8502821993579
"60",60,-4.89893719416009,-409.564405821798,-31.4834544963026
"61",61,-4.61614422658547,-28.5761515680998,-28.9966214736037
"62",62,-4.61614422658547,-273.463124349082,-26.8777365393772
"63",63,-4.35181134742959,-414.680081683635,-25.9145583661343
"64",64,-4.16951968228889,-23.9486914177993,-24.5844028580744
"65",65,-4.16951968228889,-717.763932629867,-23.4906839570503
"66",66,-4.12715070198558,-21.7110589515262,-22.5086854779916
"67",67,-3.82497399876813,-20.4413794696785,-21.5311588079262
"68",68,-3.61151834244101,-538.267959167707,-20.5134775683952
"69",69,-3.61151834244101,-521.669327315574,-19.9385857421673
"70",70,-3.61151834244101,-64.2192474915104,-19.0309228808829
"71",71,-3.57505051626056,-22.8459516725355,-18.2707054762808
"72",72,-3.56077594367473,-18.3998311020901,-17.772508963913
"73",73,-3.50965668408723,-16.5958476394107,-17.1005312174585
"74",74,-3.47236820553313,-15.9159137302587,-16.0167363083458
"75",75,-3.47151840245055,-167.705147049995,-15.4934120557917
"76",76,-3.47151840245055,-501.065649462815,-14.6602376060542
"77",77,-3.42561437055498,-14.3991877119537,-14.171311247158
"78",78,-3.42561437055498,-13.8626557834734,-13.746824859695
"79",79,-3.42561437055498,-263.204747434336,-13.2624782222536
"80",80,-3.38170294431974,-156.527924315436,-13.0646427444388
"81",81,-3.27937768235527,-188.778773154906,-12.7504282876839
"82",82,-2.90607910107184,-12.1954949206025,-12.3291059292869
"83",83,-2.8616803007813,-554.846238724348,-11.9980636446869
"84",84,-2.84300700518459,-347.155834651742,-11.51685043083
"85",85,-2.84300700518459,-271.650228318118,-11.2906243313373
"86",86,-2.64600843561468,-1003.60582642055,-10.7618672716847
"87",87,-2.50754621656559,-232.340005060472,-10.431677333211
"88",88,-2.50754621656559,-10.3080706355495,-10.0845670016526
"89",89,-2.50754621656559,-9.85887710048006,-9.63294805797482
"90",90,-2.50754621656559,-50.4172226542377,-9.30808924144579
"91",91,-2.50754621656559,-322.875315424709,-9.12597543954043
"92",92,-2.50754621656559,-399.429025564106,-8.9618422630563
"93",93,-2.50754621656559,-104.921604841653,-8.93995067025025
"94",94,-2.32629086758289,-94.8874235330147,-8.61336200098607
"95",95,-2.31548090198878,-282.030184290396,-8.47219863361113
"96",96,-2.30723300003067,-70.2395094408481,-8.2191140185269
"97",97,-2.30723300003067,-224.655434863269,-7.87470211020831
"98",98,-2.30723300003067,-170.060286132941,-7.79354612250329
"99",99,-2.25225400189909,-385.72704270529,-7.62958725968844
"100",100,-2.23806719526711,-7.93970051254593,-7.43911876257201
"101",101,-2.20894612524875,-289.963218555162,-7.19511484369336
"102",102,-2.20894612524875,-186.316584612778,-7.08626238435099
"103",103,-2.15666940952014,-7.29366040075949,-6.96908711193089
"104",104,-2.15666940952014,-776.407377058913,-6.88403096108512
"105",105,-2.15666940952014,-284.551536484302,-6.76418445539112
"106",106,-2.14524940321858,-6.65737809446366,-6.58138109797339
"107",107,-2.14524940321858,-386.030537918926,-6.46137799390208
"108",108,-2.09735117520087,-144.95827948618,-6.30102480055892
"109",109,-2.09735117520087,-246.395595783043,-6.14036658906117
"110",110,-2.09735117520087,-666.279068867747,-6.03423757678778
"111",111,-2.09735117520087,-745.501057819679,-5.95640486725032
"112",112,-2.09735117520087,-376.132868443562,-5.82675262434237
"113",113,-2.09735117520087,-228.6876679768,-5.67782191262293
"114",114,-2.091261809627,-93.0927775932083,-5.47475168570981
"115",115,-2.07455218168422,-5.76815291510913,-5.33124968469781
"116",116,-1.99842890065741,-5.53020657321953,-5.09385072698546
