"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-9589.79854391003,-178465.577054715,-163919.771121833
"2",2,-4823.83399571766,-89013.8620336597,-82134.4346456437
"3",3,-2108.08593082403,-43336.3898865185,-37524.0051903482
"4",4,-758.307116343745,-24117.1523029725,-20053.5668207731
"5",5,-413.567936805293,-13393.2049675088,-10960.5222073461
"6",6,-357.000966136425,-7390.25423714968,-5781.88792279278
"7",7,-170.755318784494,-3428.66361564758,-2854.84332917909
"8",8,-113.536387733391,-3032.55957378638,-1631.18537531485
"9",9,-80.4279926692069,-2605.53665358529,-837.337333535264
"10",10,-65.8595300791952,-1435.58165926742,-557.22599069036
"11",11,-53.7017162302035,-1253.55157875309,-318.406146257699
"12",12,-21.448252755612,-787.193398346882,-198.1374361684
"13",13,-18.9834133469448,-1362.52468610474,-128.360673028221
"14",14,-15.763803790236,-454.735138341863,-91.5045127732426
"15",15,-10.2847965182041,-1397.69291822765,-60.5100408862168
"16",16,-8.29125611976982,-1279.75369545938,-45.1092818452828
"17",17,-6.8460838515782,-1094.2404266233,-32.2437840455567
"18",18,-4.49704151485181,-867.586394102878,-25.0208674127097
"19",19,-4.13915736125944,-761.112218442969,-19.8857566795773
"20",20,-3.09957792802136,-862.303581139216,-16.9834117297454
"21",21,-2.51637763997013,-2200.12227033359,-14.0058748048667
"22",22,-2.02074713629109,-1208.99160459712,-11.6595255258381
"23",23,-1.61455924678712,-1173.9546053989,-10.0481193731515
"24",24,-1.60413720407841,-1083.79450548981,-8.67926918617101
"25",25,-1.56756348629926,-1782.86702266137,-7.37119388925838
"26",26,-1.56431620244091,-1297.6422591789,-6.37015852943275
"27",27,-1.45478726314293,-1054.73256966756,-5.52526328229865
"28",28,-1.23286416860901,-1048.83199789962,-5.17561619410174
"29",29,-1.16278377333178,-1182.24525106192,-4.72042139858028
"30",30,-1.14941897536828,-1187.37871314372,-4.23198407080856
"31",31,-1.05020323768447,-815.582487151123,-3.84647593302533
"32",32,-0.97193479629582,-104.785924202106,-3.55429656047071
"33",33,-0.907283028037427,-296.186921412236,-3.0966148685372
"34",34,-0.904191294866903,-946.995922005549,-2.65679582974238
"35",35,-0.902571140218576,-1565.95766696949,-2.32129808224919
"36",36,-0.901026755768848,-354.820410489943,-2.10526494760947
"37",37,-0.881284961005826,-3004.66558433502,-1.94099634006709
"38",38,-0.880253525221667,-2325.89504481089,-1.80493496229813
"39",39,-0.86553825048309,-960.984385897987,-1.69284280866355
"40",40,-0.860457436093123,-1003.07371797576,-1.55344456621362
"41",41,-0.820060596832812,-645.169095636792,-1.41387597325259
"42",42,-0.815046367481269,-1086.8235381971,-1.2461499606918
"43",43,-0.810260878712379,-975.484684293899,-1.14541485493935
"44",44,-0.801881558125769,-1411.66086952747,-1.04863026282684
"45",45,-0.801572483070763,-1939.31175624925,-0.951426519330714
"46",46,-0.785962417212962,-2331.46467031369,-0.898514338669438
"47",47,-0.785439372550061,-1268.90041450815,-0.872289251255933
"48",48,-0.785405660235729,-542.567624321902,-0.854786614602557
"49",49,-0.785307945902914,-1069.30061280151,-0.8431983145633
"50",50,-0.785094499469283,-378.274781198921,-0.822205094346254
"51",51,-0.784840748840447,-792.669564202942,-0.812114388661127
"52",52,-0.784810803429182,-1452.68960291392,-0.803832283383308
"53",53,-0.784783384411864,-1906.50731574206,-0.801387772570433
"54",54,-0.784773060309904,-461.647278162567,-0.799300944727376
"55",55,-0.784757491100615,-1996.00212763122,-0.798470933675381
"56",56,-0.78473885582377,-356.872525109299,-0.797994402829465
"57",57,-0.784735954714927,-1060.4025328182,-0.797585200463798
"58",58,-0.784735834709085,-879.268978647901,-0.7973694602908
"59",59,-0.784735022617974,-709.734215848247,-0.79725437956119
"60",60,-0.784734256361829,-1982.50462526839,-0.797194984858173
"61",61,-0.784721026492842,-533.642225272072,-0.797126178972981
"62",62,-0.784721023658008,-575.360396033107,-0.797107289664894
"63",63,-0.784721013252266,-1101.95455832348,-0.797072142421017
"64",64,-0.784720979721495,-822.821598088851,-0.797049450377587
"65",65,-0.784720963479116,-355.816793334536,-0.797040971840295
"66",66,-0.784720954804941,-1190.00644152235,-0.797033659970554
"67",67,-0.784720954670579,-2016.37295520792,-0.797030246391995
"68",68,-0.784720940297919,-1008.23107648588,-0.797027228867118
"69",69,-0.78471951619601,-677.475167634851,-0.797025094267201
"70",70,-0.784719511676705,-716.060453538056,-0.79702274565452
"71",71,-0.784719511569628,-790.837627649135,-0.797021325320146
"72",72,-0.78471951149184,-1393.14594059202,-0.797020033632203
"73",73,-0.784719511113711,-1595.95747683176,-0.797018482531746
"74",74,-0.784719511102865,-878.286211790093,-0.797017192989742
"75",75,-0.784719511091895,-861.881956947188,-0.797016871474426
"76",76,-0.784719511046802,-981.891118539518,-0.79701613612873
"77",77,-0.784719510994527,-1978.07476897758,-0.797015969520505
"78",78,-0.784719510994508,-1262.02327997744,-0.79701583147816
"79",79,-0.784719510994183,-1101.61831915865,-0.797015723567095
"80",80,-0.784719510993632,-1445.40662042704,-0.797015651746213
"81",81,-0.78471951098498,-1734.52626635465,-0.797015547033164
"82",82,-0.784719510982918,-946.537142215116,-0.797015460558401
"83",83,-0.784719510978741,-1154.68288339723,-0.797015392150294
"84",84,-0.784719510978621,-485.660314919515,-0.797015310657222
"85",85,-0.78471951097836,-294.187930183864,-0.797015229632614
"86",86,-0.784719510977633,-425.35571469925,-0.797015189056547
"87",87,-0.784719510976833,-2055.88221358358,-0.797015159518213
"88",88,-0.784719510976079,-1630.00426499613,-0.797015152822779
"89",89,-0.784719510976074,-2316.97082141951,-0.79701511905682
"90",90,-0.784719510976046,-414.8933692855,-0.797015091364815
"91",91,-0.784719510976035,-1223.41659574207,-0.797015063985758
"92",92,-0.784719510975998,-1076.38828278016,-0.797015049456706
"93",93,-0.784719510975984,-287.139033561272,-0.797015043368027
"94",94,-0.784719510975984,-1454.89504858688,-0.797015036973434
"95",95,-0.784719510975984,-3148.44355926275,-0.797015033801562
"96",96,-0.784719510975978,-948.928488616917,-0.797015031037959
"97",97,-0.784719510975978,-193.056172856841,-0.797015028850441
"98",98,-0.784719510975959,-880.876910296853,-0.797015025187454
"99",99,-0.784719510975948,-721.715358853302,-0.797015022427846
"100",100,-0.784719510975943,-362.765845520984,-0.797015020504921
"101",101,-0.784719510975943,-894.971229401886,-0.797015018927857
"102",102,-0.784719510975943,-217.100211091124,-0.797015017304603
"103",103,-0.784719510975943,-935.252178677753,-0.797015015410139
"104",104,-0.784719510975943,-1167.84357791715,-0.79701501466765
"105",105,-0.784719510975943,-2110.82644178839,-0.797015014290971
"106",106,-0.784719510975942,-2214.08251037631,-0.797015013977054
"107",107,-0.784719510975942,-128.216982673011,-0.797015013376314
"108",108,-0.784719510975942,-231.208313656371,-0.797015012686987
"109",109,-0.784719510975942,-907.774092890049,-0.797015012476877
"110",110,-0.784719510975942,-742.375752905054,-0.797015011910691
"111",111,-0.784719510975942,-485.648820846331,-0.797015011617524
"112",112,-0.784719510975942,-712.083497343372,-0.797015011299617
"113",113,-0.784719510975942,-172.103567926114,-0.797015011150142
"114",114,-0.784719510975942,-2094.87937377137,-0.797015011027866
"115",115,-0.784719510975942,-458.112839607522,-0.797015010936473
"116",116,-0.784719510975942,-1049.26346979974,-0.79701501081365
"117",117,-0.784719510975942,-1038.61196920001,-0.797015010766926
"118",118,-0.784719510975941,-156.355811210787,-0.797015010726324
"119",119,-0.784719510975941,-1011.69318986586,-0.7970150107129
"120",120,-0.784719510975941,-1063.36822654857,-0.797015010683912
"121",121,-0.784719510975941,-1696.50191476837,-0.79701501066429
"122",122,-0.784719510975941,-2360.86898986548,-0.797015010654587
"123",123,-0.784719510975941,-1069.0016174051,-0.797015010649882
"124",124,-0.784719510975941,-876.655459067891,-0.797015010641662
"125",125,-0.784719510975941,-693.418455987774,-0.797015010639579
"126",126,-0.784719510975941,-507.135871693791,-0.797015010637922
"127",127,-0.784719510975941,-607.538220819439,-0.797015010636789
"128",128,-0.784719510975941,-1564.15340526871,-0.797015010636115
"129",129,-0.784719510975941,-2548.17993784457,-0.797015010635658
"130",130,-0.784719510975941,-1246.19028013223,-0.797015010635418
"131",131,-0.784719510975941,-171.787972314949,-0.797015010635256
"132",132,-0.784719510975941,-788.10553228269,-0.797015010635128
"133",133,-0.784719510975941,-2133.92862726042,-0.797015010635024
"134",134,-0.784719510975941,-1791.29432273708,-0.797015010634909
"135",135,-0.784719510975941,-604.921366961122,-0.797015010634839
