"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-1204.11756378787,-174993.548939234,-164929.224534787
"2",2,-531.029729179099,-89252.0689484549,-81259.0479677198
"3",3,-225.072505853688,-43687.3031052556,-37088.8237171998
"4",4,-145.914146148939,-22300.2328529617,-17585.0681973407
"5",5,-72.168925415772,-11553.4168200849,-8732.1561135892
"6",6,-59.5550592477564,-6244.36965313287,-4424.23211346987
"7",7,-33.0479911047762,-4551.19484217069,-2275.35485834557
"8",8,-25.9300131808242,-2903.07227314258,-1178.61830104284
"9",9,-19.0911796030522,-1796.85240058564,-640.654611592562
"10",10,-14.1616494757947,-1283.94078080657,-363.54599642811
"11",11,-10.1174590805177,-1846.59607170903,-203.430694256702
"12",12,-7.49331001541475,-1168.31953369192,-116.656307335279
"13",13,-5.62573366402567,-1002.86326665145,-70.7526919871482
"14",14,-4.29416203856958,-1136.59458429107,-47.4750456445127
"15",15,-3.17248625038979,-808.653573909811,-34.98880361212
"16",16,-2.4082568175587,-817.447035886318,-27.8229729917499
"17",17,-2.20182572950982,-848.251762635976,-22.7984047028553
"18",18,-1.17804332728198,-816.902455195241,-19.3290771722594
"19",19,-0.988529703216414,-1150.81278282494,-16.5578324905001
"20",20,-0.667579675159867,-1132.98948431253,-14.2483425731699
"21",21,-0.391787483437488,-1239.68308921256,-12.2298011716431
"22",22,-0.359928553014564,-1529.18596624655,-10.3991636761879
"23",23,-0.339018656978448,-782.626921105981,-9.02828418494325
"24",24,-0.228006054395755,-786.272371678863,-7.93915346049909
"25",25,-0.193255751461068,-884.99180933553,-6.93593097260414
"26",26,-0.108644101467066,-1302.81343901004,-6.07886182770203
"27",27,-0.108644101467066,-1167.04793389616,-5.33907078514993
"28",28,-0.0998758629128115,-1589.83298409983,-4.70824700877003
"29",29,-0.0629410442945936,-551.710160366265,-4.14019279204591
"30",30,-0.0506022798349086,-1118.33482883593,-3.52432493052366
"31",31,-0.0498853447250077,-1570.13712186163,-2.98915687493063
"32",32,-0.0431961679771934,-1543.02295081882,-2.53648760189478
"33",33,-0.0421196391206518,-1401.45356249465,-2.10282332598552
"34",34,-0.0397461091457945,-1454.3876302944,-1.76709510435317
"35",35,-0.0387163372854506,-927.42341837736,-1.42638457810348
"36",36,-0.0362365834334408,-1119.38224679453,-1.18151640103627
"37",37,-0.0345829764784003,-1346.74917797502,-0.966169906143608
"38",38,-0.0332269414387945,-884.264110783763,-0.759910916426367
"39",39,-0.0325634964745046,-869.82994585645,-0.592177161466609
"40",40,-0.0325634964745046,-1438.57343453429,-0.476486880775158
"41",41,-0.0299887294265815,-851.766906155777,-0.402159830881005
"42",42,-0.0299685767222798,-858.17503784541,-0.357761484225816
"43",43,-0.0274808831675273,-944.172268082091,-0.331088460575452
"44",44,-0.0149931413347645,-1289.6336992085,-0.318322130602709
"45",45,-0.0144874344647196,-1776.8053188628,-0.309432168567501
"46",46,-0.0124356086856011,-1581.34625609268,-0.304623817920635
"47",47,-0.00505582854908937,-796.515095341083,-0.292587582524323
"48",48,-0.00308912940183959,-1092.96121539849,-0.25200212390875
"49",49,-0.00308565911418768,-957.009146081972,-0.22869851444581
"50",50,-0.00308296554153564,-1738.79347995602,-0.217501277498786
"51",51,-0.00307937908646458,-1656.96282428776,-0.210549739782025
"52",52,-0.00265403391246508,-907.228119602404,-0.206223794309655
"53",53,-0.00264750269819949,-1493.55260903581,-0.203491817119982
"54",54,-0.00264683970588457,-1384.99997476135,-0.201826523596899
"55",55,-0.00264675633601144,-1706.52723913775,-0.200798289788281
"56",56,-0.00264330196308187,-1341.86004888468,-0.200301179546449
"57",57,-0.00264329821003102,-1006.77216074164,-0.199825446986048
"58",58,-0.000320206952800106,-1517.91846384334,-0.160485976228371
"59",59,-5.24730620771408e-05,-1602.16005771771,-0.137542940443172
"60",60,-5.13798307679281e-05,-1604.43788703079,-0.0528283040164897
"61",61,-5.12689695252533e-05,-1146.1917469711,-0.0270089289761684
"62",62,-4.99620547540047e-05,-1599.21675554257,-0.015831126647042
"63",63,-7.29854480994163e-06,-822.658242060667,-0.008933312159016
"64",64,-7.21349920489445e-06,-1180.05369264347,-0.00526542495977118
"65",65,-7.21334940543272e-06,-1396.65445604445,-0.00298622065706144
"66",66,-5.54209679286544e-06,-1780.28335301676,-0.00157985415295236
"67",67,-2.21846640151568e-06,-1220.44808428676,-0.000790344920960528
"68",68,-2.21843869532279e-06,-1385.5234718567,-0.000446843182632506
"69",69,-1.75409044906871e-06,-1149.86817756601,-0.00024292902281875
"70",70,-1.47496006803749e-06,-1100.09617093238,-0.000135694232421102
"71",71,-2.88658780434048e-07,-954.819187812159,-7.1500459247531e-05
"72",72,-2.84801940253487e-07,-1032.51289970073,-4.11145289357151e-05
"73",73,-1.9095781809142e-07,-939.242242662825,-2.40823732415407e-05
"74",74,-1.71700779461048e-07,-1012.21750506865,-1.31623432263694e-05
"75",75,-1.35430293113359e-07,-1272.65435723041,-7.06155015723908e-06
"76",76,-1.35429777259333e-07,-1573.20369919819,-4.34227659837916e-06
"77",77,-6.26645721979457e-08,-811.718578749141,-2.60828498781507e-06
"78",78,-2.13959122419283e-08,-904.052853436757,-1.50279376462947e-06
"79",79,-2.13958390560265e-08,-1675.38139250329,-8.3373169381673e-07
"80",80,-1.68660491794981e-08,-1295.45222836064,-4.97108520924883e-07
"81",81,-6.40073629654125e-09,-1020.98417774889,-2.8257220456851e-07
"82",82,-1.40681386540109e-09,-1033.51088899751,-1.69631604585163e-07
"83",83,-3.31198535263866e-10,-1009.88963546059,-8.64867512717638e-08
"84",84,-3.1506779407664e-10,-908.350614661891,-4.94410322460226e-08
"85",85,-3.1506282027749e-10,-821.55801301851,-2.72167012482782e-08
"86",86,-3.56532581236024e-11,-1271.64436735235,-1.3266881104812e-08
"87",87,-2.9579894089693e-11,-1532.79785924703,-6.45617390659936e-09
"88",88,-3.49409390310029e-12,-623.286219948714,-3.19534638748564e-09
"89",89,-3.22017967846477e-12,-971.719165151366,-1.8059592932218e-09
"90",90,-2.77786682545411e-12,-1274.03097982143,-9.54359435922925e-10
"91",91,-5.19762011208513e-13,-844.800972446251,-5.1386610522286e-10
"92",92,-4.78195261166547e-13,-1138.89477570209,-2.62162735964466e-10
"93",93,-4.74642547487747e-13,-1813.15261771511,-1.41854172852618e-10
"94",94,-4.36983782492462e-13,-1169.5014742672,-8.25181700747635e-11
"95",95,-1.62359015121183e-13,-1152.3403547406,-4.18136636426425e-11
"96",96,-1.442401753593e-13,-1272.33813057746,-2.41882958107453e-11
"97",97,-1.4317436125566e-13,-1193.60011688372,-1.27842625374797e-11
"98",98,-5.22248910783674e-14,-1134.88381691247,-6.9274364022931e-12
"99",99,-3.5171865420125e-14,-1148.87823732477,-3.67794683597822e-12
"100",100,-2.41584530158434e-14,-1367.80704502209,-2.17657003531713e-12
"101",101,-2.20268248085631e-14,-1535.25807053594,-9.10738151560508e-13
"102",102,-2.1316282072803e-15,-1392.3163019673,-4.54036808150704e-13
"103",103,-7.105427357601e-16,-970.733050155919,-2.70183875272778e-13
