"","Generation","Najlepszy_wynik","Średnia","Mediana"
"1",1,-1956.95884412081,-184388.487327919,-177940.39407228
"2",2,-977.268328977493,-93395.150814554,-86859.743535966
"3",3,-477.920929329682,-48493.6839724446,-42264.5930290096
"4",4,-126.887253153205,-24672.7066524812,-20743.9078996124
"5",5,-82.8661850429085,-12840.1238791335,-10488.8564846966
"6",6,-56.4341521706505,-7194.24173307749,-5251.08105034562
"7",7,-42.0495188553674,-4089.29857963206,-2745.48913174428
"8",8,-30.4313143105444,-3263.2038692307,-1546.88183928934
"9",9,-26.1986893766342,-1976.09888193679,-861.476004129208
"10",10,-19.3394473668451,-1319.11396074822,-443.358107559521
"11",11,-14.7714854838245,-1836.07371467381,-236.531221229914
"12",12,-10.0465995007383,-1504.91018867625,-141.586803681338
"13",13,-7.43012548223448,-1274.25556254161,-89.0845422406594
"14",14,-5.13984252125064,-1241.80715594845,-57.8191782347245
"15",15,-4.05159412253018,-1302.02861445108,-42.1944840478264
"16",16,-2.5561431861751,-1045.07088055374,-32.0539782351411
"17",17,-1.61545556901576,-1251.33728033391,-25.6343530364996
"18",18,-1.41467990251165,-549.972305225862,-21.1330690327001
"19",19,-1.3010458091754,-1265.7604017142,-18.0978471469509
"20",20,-1.0733609843153,-1394.13927124564,-15.5463181501766
"21",21,-0.968554988438157,-956.666482118977,-13.2432847693381
"22",22,-0.701554037271984,-1074.26657998724,-11.6038580036088
"23",23,-0.583223993724033,-1114.43911876365,-10.2240239363977
"24",24,-0.504627820036343,-1165.95001869965,-8.85397587080632
"25",25,-0.375934680681587,-756.523892198379,-7.82731265509204
"26",26,-0.20591093708661,-1055.87934055969,-6.73355152341758
"27",27,-0.0945982705555753,-1163.70338459524,-5.81384877488019
"28",28,-0.0847365180192487,-800.771523204739,-5.14415253208621
"29",29,-0.0785098879231533,-1072.35379803032,-4.48896819079003
"30",30,-0.0614692305472076,-868.942484022472,-3.83683543155483
"31",31,-0.0532359622152565,-1094.07087661047,-3.21056249952772
"32",32,-0.0298042878784997,-907.525332958282,-2.69881078578578
"33",33,-0.0218941576847048,-1092.30240276052,-2.22696981179781
"34",34,-0.0204317783598377,-986.723525230976,-1.7709674706464
